DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLTONC1,PARTLTONC2,PARTLTONC3,PARTLTONC4,PARTLTONTOT,PARTLTOFFC1,PARTLTOFFTOT,PARTLTC1TOT,PARTLTC2TOT,PARTLTC3TOT,PARTLTC4TOT,PARTLTTOTAL,PARTLGONAC2,PARTLGONAC3,PARTLGONAC4,PARTLGONATOT,PARTLGONBC2,PARTLGONBC3,PARTLGONBC4,PARTLGONBTOT,PARTLGOFFC1,PARTLGOFFTOT,PARTLGC1TOT,PARTLGC2TOT,PARTLGC3TOT,PARTLGC4TOT,PARTLGTOTAL,PARTLC1TOT,PARTLC2TOT,PARTLC3TOT,PARTLC4TOT,PARTLTOTAL,PARTLTONIMP,PARTLTOFFIMP,PARTLTOTALIMP
03/01/22,2019,20200679,37362,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,ARKANSAS,603.65,43.86,15.02,0,662.53,0,0,603.65,43.86,15.02,0,662.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.65,43.86,15.02,0,662.53,10.04,,10.04
03/01/22,2019,20200679,37362,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,ILLINOIS,207.28,23.68,58.46,0,289.42,0,0,207.28,23.68,58.46,0,289.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.28,23.68,58.46,0,289.42,28.19,,28.19
03/01/22,2019,20200679,37362,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,LOUISIANA,257.96,27.47,5.35,0,290.78,0,0,257.96,27.47,5.35,0,290.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.96,27.47,5.35,0,290.78,2.37,,2.37
03/01/22,2019,20200679,37362,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSOURI,277.29,71.07,70.2,0.31,418.87,0,0,277.29,71.07,70.2,0.31,418.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.29,71.07,70.2,0.31,418.87,37.68,,37.68
03/01/22,2019,20200679,37362,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,TEXAS,20.56,1.08,0,0,21.64,0,0,20.56,1.08,0,0,21.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.56,1.08,0,0,21.64,0,,0
03/01/22,2019,20200869,37563,12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,Natural Gas,INTRASTATE,MISSISSIPPI,195.29,70.87,29.43,0,295.59,0,0,195.29,70.87,29.43,0,295.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.29,70.87,29.43,0,295.59,32.55,0,32.55
03/01/22,2019,20201018,37717,12606,THE EMPIRE DISTRICT GAS COMPANY,Natural Gas,INTRASTATE,MISSOURI,87.02,0,0,0,87.02,0,0,87.02,0,0,0,87.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.02,0,0,0,87.02,0,,0
03/01/22,2019,20201170,39154,12624,EXXONMOBIL OIL CORPORATION,Hydrogen Gas,INTRASTATE,TEXAS,0,0,3.11,0,3.11,0,0,0,0,3.11,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,3.11,3.11,,3.11
03/01/22,2019,20201171,39157,12624,EXXONMOBIL OIL CORPORATION,Natural Gas,INTRASTATE,TEXAS,0,0,2.38,0,2.38,0,0,0,0,2.38,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,2.38,2.38,,2.38
03/01/22,2019,20201172,39174,12628,MOBIL  PIPE  LINE COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,2.26,0,2.26,0,0,0,0,2.26,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,2.26,2.26,,2.26
03/01/22,2019,20201176,37881,12634,EXXONMOBIL OIL CORPORATION,Natural Gas,INTRASTATE,TEXAS,1.58,0,0,0,1.58,0,0,1.58,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,1.58,0,,0
03/01/22,2019,20201231,37936,12642,SPIRE GULF INC.,Natural Gas,INTRASTATE,ALABAMA,23.64,13.95,11.47,0,49.06,0,0,23.64,13.95,11.47,0,49.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.64,13.95,11.47,0,49.06,6.01,,6.01
03/01/22,2019,20200832,37524,12672,"MONROE NATURAL GAS DEPT, CITY OF",Natural Gas,INTRASTATE,NORTH CAROLINA,4.9,24.54,13.76,0,43.2,0,0,4.9,24.54,13.76,0,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,24.54,13.76,0,43.2,3.87,,3.87
03/01/22,2019,20201074,37774,12684,MONTANA - DAKOTA UTILITIES CO,Natural Gas,INTRASTATE,MONTANA,0,0,2.525,0,2.525,0,0,0,0,2.525,0,2.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.525,0,2.525,1.97,,1.97
03/01/22,2019,20201074,37774,12684,MONTANA - DAKOTA UTILITIES CO,Natural Gas,INTRASTATE,NORTH DAKOTA,79.552,2.855,1.003,0,83.41,0,0,79.552,2.855,1.003,0,83.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.552,2.855,1.003,0,83.41,0,,0
03/01/22,2019,20201074,37774,12684,MONTANA - DAKOTA UTILITIES CO,Natural Gas,INTRASTATE,SOUTH DAKOTA,0.739,3.483,0,0,4.222,0,0,0.739,3.483,0,0,4.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,3.483,0,0,4.222,0,,0
03/01/22,2019,20200337,37007,12732,MONTEZUMA NATURAL GAS DEPT,Natural Gas,INTRASTATE,IOWA,19.3,0.1,0,0,19.4,0,0,19.3,0.1,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0.1,0,0,19.4,0,,0
03/01/22,2019,20200186,36847,12794,MORNING SUN MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,
03/01/22,2019,20200275,36943,12817,"MOSS BLUFF HUB, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTRASTATE,TEXAS,21.85,0.5,0,0,22.35,0,0,21.85,0.5,0,0,22.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.85,0.5,0,0,22.35,0,,0
03/01/22,2019,20200557,37237,12823,MOULTON MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,5.2,0.1,0,0,5.3,0,0,5.2,0.1,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.1,0,0,5.3,,,
03/01/22,2019,20200468,37143,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,COLORADO,179.896,0.716,3.989,0,184.601,0,0,179.896,0.716,3.989,0,184.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.896,0.716,3.989,0,184.601,3.256,,3.256
03/01/22,2019,20200468,37143,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,UTAH,934.789,38.101,29.03,0,1001.92,0,0,934.789,38.101,29.03,0,1001.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934.789,38.101,29.03,0,1001.92,20.683,,20.683
03/01/22,2019,20200468,37143,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,WYOMING,977.151,3.418,4.693,0,985.262,0,0,977.151,3.418,4.693,0,985.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.151,3.418,4.693,0,985.262,5.438,,5.438
03/01/22,2019,20200758,39718,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,IDAHO,0,0,6.313,0,6.313,0,0,0,0,6.313,0,6.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.313,0,6.313,0.871,,0.871
03/01/22,2019,20200758,39718,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,UTAH,324.175,73.004,355.252,3.322,755.753,0,0,324.175,73.004,355.252,3.322,755.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.175,73.004,355.252,3.322,755.753,143.286,,143.286
03/01/22,2019,20200758,39718,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,WYOMING,10.342,0,0,0,10.342,0,0,10.342,0,0,0,10.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.342,0,0,0,10.342,0,,0
03/01/22,2019,20200874,37568,12878,MOUNTAINEER GAS CO,Natural Gas,INTRASTATE,WEST VIRGINIA,1,1,0,0,2,0,0,1,1,0,0,2,0,0,0,0,13,4,0,17,0,0,0,13,4,0,17,1,14,4,0,19,0,,0
03/01/22,2019,20200172,36832,12930,MUSTANG GAS PRODUCTS LLC,Natural Gas,INTRASTATE,OKLAHOMA,28.5,0,0,0,28.5,0,0,28.5,0,0,0,28.5,3.19,0.4,0,3.59,3.33,6.28,0,9.61,0,0,0,6.52,6.68,0,13.2,28.5,6.52,6.68,0,41.7,0,,0
03/01/22,2019,20200120,36776,12990,BOBWHITE MANAGEMENT CO.,Natural Gas,INTRASTATE,OKLAHOMA,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,
03/01/22,2019,20201120,37822,13061,NATIONAL FUEL GAS DISTRIBUTION CORP,Natural Gas,INTRASTATE,PENNSYLVANIA,22.05,31.48,12.93,0,66.46,0,0,22.05,31.48,12.93,0,66.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,31.48,12.93,0,66.46,5.68,,5.68
03/01/22,2019,20201123,37825,13062,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,Natural Gas,INTRASTATE,NEW YORK,0,0,1.61,0,1.61,0,0,0,0,1.61,0,1.61,0,0,0,0,62.04,0,0,62.04,0,0,0,62.04,0,0,62.04,0,62.04,1.61,0,63.65,0.2,,0.2
03/01/22,2019,20201100,37800,13063,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,NEW YORK,365.07,137.62,101.56,1.39,605.64,0,0,365.07,137.62,101.56,1.39,605.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.07,137.62,101.56,1.39,605.64,93.34,,93.34
03/01/22,2019,20201100,37800,13063,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,PENNSYLVANIA,720.67,196.04,86.56,0.79,1004.06,0,0,720.67,196.04,86.56,0.79,1004.06,0,0,0,0,7.34,13.69,0,21.03,0,0,0,7.34,13.69,0,21.03,720.67,203.38,100.25,0.79,1025.09,74.3,,74.3
03/01/22,2019,20200726,37412,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ARKANSAS,751.67,93.33,68.3,0.13,913.43,0,0,751.67,93.33,68.3,0.13,913.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.67,93.33,68.3,0.13,913.43,64.63,,64.63
03/01/22,2019,20200726,37412,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ILLINOIS,1936.32,107.95,408.3,0,2452.57,0,0,1936.32,107.95,408.3,0,2452.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936.32,107.95,408.3,0,2452.57,379.03,,379.03
03/01/22,2019,20200726,37412,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,INDIANA,0.2,0,3.98,0,4.18,0,0,0.2,0,3.98,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,3.98,0,4.18,2.18,,2.18
03/01/22,2019,20200726,37412,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,IOWA,831.39,14.7,2.01,0,848.1,0,0,831.39,14.7,2.01,0,848.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.39,14.7,2.01,0,848.1,6.88,,6.88
03/01/22,2019,20200726,37412,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,KANSAS,689.59,0.13,0,0,689.72,0,0,689.59,0.13,0,0,689.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.59,0.13,0,0,689.72,0,,0
03/01/22,2019,20200726,37412,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,LOUISIANA,184.91,4.32,0.41,0,189.64,0,0,184.91,4.32,0.41,0,189.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.91,4.32,0.41,0,189.64,2.66,,2.66
03/01/22,2019,20200726,37412,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,MISSOURI,263.59,27.9,5.87,0,297.36,0,0,263.59,27.9,5.87,0,297.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.59,27.9,5.87,0,297.36,4.08,,4.08
03/01/22,2019,20200726,37412,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEBRASKA,246.42,4.75,0.28,0,251.45,0,0,246.42,4.75,0.28,0,251.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.42,4.75,0.28,0,251.45,1.01,,1.01
03/01/22,2019,20200726,37412,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEW MEXICO,253.34,0,0,0,253.34,0,0,253.34,0,0,0,253.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.34,0,0,0,253.34,0,,0
03/01/22,2019,20200726,37412,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,OKLAHOMA,753.4,6.05,0,0,759.45,0,0,753.4,6.05,0,0,759.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.4,6.05,0,0,759.45,0,,0
03/01/22,2019,20200726,37412,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,TEXAS,2062.32,161.53,161.87,0,2385.72,0,0,2062.32,161.53,161.87,0,2385.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062.32,161.53,161.87,0,2385.72,125.29,,125.29
03/01/22,2019,20200211,36874,13180,NEBRASKA CITY UTILITIES,Natural Gas,INTRASTATE,NEBRASKA,54.35,0.4,0.1,0,54.85,0,0,54.35,0.4,0.1,0,54.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.35,0.4,0.1,0,54.85,0.1,,0.1
03/01/22,2019,20200528,37206,13299,NEW JERSEY NATURAL GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,0,11.69,209.756,221.446,0,0,0,0,11.69,209.756,221.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.69,209.756,221.446,221.445,,221.445
03/01/22,2019,20201078,37778,13302,NATIONAL GAS & OIL CORP,Natural Gas,INTRASTATE,OHIO,0.995,4.708,0,0,5.703,0,0,0.995,4.708,0,0,5.703,0,0,0,0,1.043,0.625,0,1.668,0,0,0,1.043,0.625,0,1.668,0.995,5.751,0.625,0,7.371,,,
03/01/22,2019,20200096,36752,13360,"ENTERGY NEW ORLEANS, LLC",Natural Gas,INTRASTATE,LOUISIANA,30.32,1.35,4.09,0,35.76,0,0,30.32,1.35,4.09,0,35.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.32,1.35,4.09,0,35.76,2.98,,2.98
03/01/22,2019,20201032,37731,13420,NEW YORK STATE ELECTRIC & GAS CORP,Natural Gas,INTRASTATE,NEW YORK,10.64,6.59,3.2,0,20.43,0,0,10.64,6.59,3.2,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64,6.59,3.2,0,20.43,0.74,,0.74
03/01/22,2019,20200372,37042,13480,NIAGARA MOHAWK POWER CORP,Natural Gas,INTRASTATE,NEW YORK,0,214.22,61.58,0,275.8,0,0,0,214.22,61.58,0,275.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.22,61.58,0,275.8,84.61,,84.61
03/01/22,2019,20201401,38198,13535,NORTH ALABAMA GAS DISTRICT,Natural Gas,INTRASTATE,ALABAMA,6.14,2.96,0,0,9.1,0,0,6.14,2.96,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14,2.96,0,0,9.1,0,,0
03/01/22,2019,20200479,37154,13630,NORTHEAST OKLAHOMA PUBLIC FACILITIES AUTH,Natural Gas,INTRASTATE,OKLAHOMA,11,4,0,0,15,0,0,11,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,15,,,
03/01/22,2019,20201199,38015,13635,NORTHEAST OHIO NATURAL GAS CORP,Natural Gas,INTRASTATE,OHIO,0.223,0.268,0,0,0.491,0,0,0.223,0.268,0,0,0.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0.268,0,0,0.491,,,
03/01/22,2019,20200822,37514,13660,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,ILLINOIS,0,1.8,85.04,0,86.84,0,0,0,1.8,85.04,0,86.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,85.04,0,86.84,85.06,,85.06
03/01/22,2019,20200822,37514,13660,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,WISCONSIN,4.65,3.49,2.28,0,10.42,0,0,4.65,3.49,2.28,0,10.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,3.49,2.28,0,10.42,2.58,,2.58
03/01/22,2019,20200914,38534,13710,NORTHERN ILLINOIS GAS CO,Natural Gas,INTRASTATE,ILLINOIS,778.8,79.58,304.21,0,1162.59,0,0,778.8,79.58,304.21,0,1162.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778.8,79.58,304.21,0,1162.59,328.19,,328.19
03/01/22,2019,20201163,37868,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Natural Gas,INTRASTATE,INDIANA,496.26,82.43,109.55,0,688.24,0,0,496.26,82.43,109.55,0,688.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.26,82.43,109.55,0,688.24,122.81,,122.81
03/01/22,2019,20200707,38010,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ILLINOIS,20.42,0.91,0.13,0,21.46,0,0,20.42,0.91,0.13,0,21.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.42,0.91,0.13,0,21.46,0.06,,0.06
03/01/22,2019,20200707,38010,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,IOWA,4156.93,65.5,45.74,0,4268.17,0,0,4156.93,65.5,45.74,0,4268.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4156.93,65.5,45.74,0,4268.17,18.04,,18.04
03/01/22,2019,20200707,38010,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,KANSAS,1724.01,2.26,0,0,1726.27,0,0,1724.01,2.26,0,0,1726.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724.01,2.26,0,0,1726.27,0.15,,0.15
03/01/22,2019,20200707,38010,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MICHIGAN,252.51,12.11,4.28,0,268.9,0,0,252.51,12.11,4.28,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.51,12.11,4.28,0,268.9,0.66,,0.66
03/01/22,2019,20200707,38010,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MINNESOTA,2982.04,185.9,226.3,0,3394.24,0,0,2982.04,185.9,226.3,0,3394.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982.04,185.9,226.3,0,3394.24,98.97,,98.97
03/01/22,2019,20200707,38010,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEBRASKA,1503.7,47.57,57.24,0,1608.51,0,0,1503.7,47.57,57.24,0,1608.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503.7,47.57,57.24,0,1608.51,28.55,,28.55
03/01/22,2019,20200707,38010,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEW MEXICO,71.77,1.38,3.09,0,76.24,0,0,71.77,1.38,3.09,0,76.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.77,1.38,3.09,0,76.24,0.81,,0.81
03/01/22,2019,20200707,38010,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,OKLAHOMA,232.13,0.5,0,0,232.63,0,0,232.13,0.5,0,0,232.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.13,0.5,0,0,232.63,0,,0
03/01/22,2019,20200707,38010,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH DAKOTA,760.78,9.27,23.46,0,793.51,0,0,760.78,9.27,23.46,0,793.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760.78,9.27,23.46,0,793.51,9.2,,9.2
03/01/22,2019,20200707,38010,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,TEXAS,937.51,6.07,0,0,943.58,0,0,937.51,6.07,0,0,943.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937.51,6.07,0,0,943.58,0,,0
03/01/22,2019,20200707,38010,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,WISCONSIN,1253.88,58.46,26.2,0,1338.54,0,0,1253.88,58.46,26.2,0,1338.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253.88,58.46,26.2,0,1338.54,5.1,,5.1
03/01/22,2019,20200955,37653,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,ILLINOIS,167.522,8.086,17.82,0,193.428,0,0,167.522,8.086,17.82,0,193.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.522,8.086,17.82,0,193.428,26.182,,26.182
03/01/22,2019,20200955,37653,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,INDIANA,0.019,0,0,0,0.019,0,0,0.019,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0.019,0,,0
03/01/22,2019,20200955,37653,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,IOWA,437.078,1.443,1.034,0,439.555,0,0,437.078,1.443,1.034,0,439.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.078,1.443,1.034,0,439.555,2.323,,2.323
03/01/22,2019,20200955,37653,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MINNESOTA,131.037,0,0,0,131.037,0,0,131.037,0,0,0,131.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.037,0,0,0,131.037,0,,0
03/01/22,2019,20200955,37653,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MONTANA,180.474,0.227,0.264,0,180.965,0,0,180.474,0.227,0.264,0,180.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.474,0.227,0.264,0,180.965,0,,0
03/01/22,2019,20200955,37653,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,NORTH DAKOTA,283.328,0.682,0,0,284.01,0,0,283.328,0.682,0,0,284.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.328,0.682,0,0,284.01,2.055,,2.055
03/01/22,2019,20200955,37653,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,SOUTH DAKOTA,182.487,0,0,0,182.487,0,0,182.487,0,0,0,182.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.487,0,0,0,182.487,0,,0
03/01/22,2019,20201088,37788,13783,NORTHERN STATES POWER CO OF WISCONSIN,Natural Gas,INTRASTATE,WISCONSIN,2.8,0,0,0,2.8,0,0,2.8,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,2.8,0,,0
03/01/22,2019,20200348,37018,13840,NORTHWEST NATURAL GAS CO,Natural Gas,INTRASTATE,OREGON,289.2,130.1,232.3,4.2,655.8,0,0,289.2,130.1,232.3,4.2,655.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.2,130.1,232.3,4.2,655.8,191.7,,191.7
03/01/22,2019,20200348,37018,13840,NORTHWEST NATURAL GAS CO,Natural Gas,INTRASTATE,WASHINGTON,0,0,3.5,0,3.5,0,0,0,0,3.5,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,3.5,1.6,,1.6
03/01/22,2019,20200604,37284,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,COLORADO,287.205,8.052,0.051,0,295.308,0,0,287.205,8.052,0.051,0,295.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.205,8.052,0.051,0,295.308,0.979,,0.979
03/01/22,2019,20200604,37284,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,IDAHO,870.468,56.467,41.819,0,968.754,0,0,870.468,56.467,41.819,0,968.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.468,56.467,41.819,0,968.754,22.6,,22.6
03/01/22,2019,20200604,37284,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,OREGON,644.518,34.309,70.665,0,749.492,0,0,644.518,34.309,70.665,0,749.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.518,34.309,70.665,0,749.492,34.302,,34.302
03/01/22,2019,20200604,37284,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,UTAH,219.001,1.357,4.064,0,224.422,0,0,219.001,1.357,4.064,0,224.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.001,1.357,4.064,0,224.422,4.962,,4.962
03/01/22,2019,20200604,37284,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,WASHINGTON,886.761,236.976,183.758,0,1307.495,0,0,886.761,236.976,183.758,0,1307.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886.761,236.976,183.758,0,1307.495,117.219,,117.219
03/01/22,2019,20200604,37284,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,WYOMING,307.411,0,0,0,307.411,0,0,307.411,0,0,0,307.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.411,0,0,0,307.411,0,,0
03/01/22,2019,20200087,36741,14180,OHIO VALLEY GAS CORP,Natural Gas,INTRASTATE,INDIANA,8.033,9.58,0,0,17.613,0,0,8.033,9.58,0,0,17.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.033,9.58,0,0,17.613,0,,0
03/01/22,2019,20200969,37667,14200,OKALOOSA COUNTY GAS DISTRICT,Natural Gas,INTRASTATE,FLORIDA,34,33,70,2,139,0,0,34,33,70,2,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,70,2,139,17,,17
