DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTRC1HCA125ABLE,PARTRC1HCA125NABLE,PARTRC1HCA12511ABLE,PARTRC1HCA12511NABLE,PARTRC1HCALESS11ABLE,PARTRC1HCALESS11NABLE,PARTRC2HCA125ABLE,PARTRC2HCA125NABLE,PARTRC2HCA12511ABLE,PARTRC2HCA12511NABLE,PARTRC2HCALESS11ABLE,PARTRC2HCALESS11NABLE,PARTRC3HCA125ABLE,PARTRC3HCA125NABLE,PARTRC3HCA12511ABLE,PARTRC3HCA12511NABLE,PARTRC3HCALESS11ABLE,PARTRC3HCALESS11NABLE,PARTRC4HCA125ABLE,PARTRC4HCA125NABLE,PARTRC4HCA12511ABLE,PARTRC4HCA12511NABLE,PARTRC4HCALESS11ABLE,PARTRC4HCALESS11NABLE,PARTRHCA125ABLETOT,PARTRHCA125NABLETOT,PARTRHCA12511ABLETOT,PARTRHCA12511NABLETOT,PARTRHCALESS11ABLETOT,PARTRHCALESS11NABLETOT,PARTRC1NHCA125ABLE,PARTRC1NHCA125NABLE,PARTRC1NHCA12511ABLE,PARTRC1NHCA12511NABLE,PARTRC1NHCALESS11ABLE,PARTRC1NHCALESS11NABLE,PARTRC2NHCA125ABLE,PARTRC2NHCA125NABLE,PARTRC2NHCA12511ABLE,PARTRC2NHCA12511NABLE,PARTRC2NHCALESS11ABLE,PARTRC2NHCALESS11NABLE,PARTRC3NHCA125ABLE,PARTRC3NHCA125NABLE,PARTRC3NHCA12511ABLE,PARTRC3NHCA12511NABLE,PARTRC3NHCALESS11ABLE,PARTRC3NHCALESS11NABLE,PARTRC4NHCA125ABLE,PARTRC4NHCA125NABLE,PARTRC4NHCA12511ABLE,PARTRC4NHCA12511NABLE,PARTRC4NHCALESS11ABLE,PARTRC4NHCALESS11NABLE,PARTRNHCA125ABLETOT,PARTRNHCA125NABLETOT,PARTRNHCA12511ABLETOT,PARTRNHCA12511NABLETOT,PARTRNHCALESS11ABLETOT,PARTRNHCALESS11NABLETOT,PARTR125ABLETOT,PARTR125NABLETOT,PARTR12511ABLETOT,PARTR12511NABLETOT,PARTRLESS11ABLETOT,PARTRLESS11NABLETOT,PARTRPT125TOT,PARTRPT12511TOT,PARTRPTLESS11TOT,PARTRTOTAL,PARTRINSPABLETOT,PARTRINSPNABLETOT,PARTPARTRINSPTOTAL
3/1/2022,2018,20191009,36373,180,SPIRE ALABAMA INC.,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0.298,1.991,0,0,0,0,0,20.153,0,0.511,0,1.848,0,1.078,0,0,0,0,0.298,23.222,0,0.511,0,1.848,18.472,18.819,0,0,0,20.525,18.511,45.249,0,0,0,3.952,2.339,58.958,0,3.083,0,9.027,0,1.056,0,0,0,0,39.322,124.082,0,3.083,0,33.504,39.62,147.304,0,3.594,0,35.352,186.924,3.594,35.352,225.87,39.62,186.25,225.87
3/1/2022,2018,20190687,36036,189,"AMERICAN MIDSTREAM (ALATENN), LLC",Natural Gas,INTERSTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,20.89,0,0,0,0,0,0,0,0,0,0,0,20.89,0,0,0,0,0,162.158,0,0,0,0,0,2.531,0,0,0,0,0,52.366,0,0,0,0,0,0,0,0,0,0,0,217.055,0,0,0,0,0,237.945,0,0,0,0,0,237.945,0,0,237.945,237.945,0,237.945
3/1/2022,2018,20190687,36036,189,"AMERICAN MIDSTREAM (ALATENN), LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,31.694,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,34.354,0,0,0,0,0,34.594,0,0,0,0,0,34.594,0,0,34.594,34.594,0,34.594
3/1/2022,2018,20190687,36036,189,"AMERICAN MIDSTREAM (ALATENN), LLC",Natural Gas,INTERSTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.855,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,22.365,0,0,0,0,0,22.365,0,0,0,0,0,22.365,0,0,22.365,22.365,0,22.365
3/1/2022,2018,20190414,35750,207,ALASKA PIPELINE CO,Natural Gas,INTRASTATE,ALASKA,0.659,0.217,0,0,0,0.038,1.697,0,0,0,0,0,30.609,3.584,0,0,0.17,0.269,0,0,0,0,0,0,32.965,3.801,0,0,0.17,0.307,143.691,32.603,0,2.79,0.221,36.581,40.361,17.249,0,0,0.088,6.153,42.4,24.745,0,0,1.138,3.458,0,0,0,0,0,0,226.452,74.597,0,2.79,1.447,46.192,259.417,78.398,0,2.79,1.617,46.499,337.815,2.79,48.116,388.721,261.034,127.687,388.721
3/1/2022,2018,20190692,36535,270,"ALEXANDRIA MUNICIPLE GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.11,0,0,0,0,0,0.11,0,0,0.11,0.11,0,0.11
3/1/2022,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,CONNECTICUT,11.11,0.37,0,0,3.58,0,13.43,0,0,0,0.2,0,74.2,2.66,0,1.31,4.27,0.14,0,0,0,0,0,0,98.74,3.03,0,1.31,8.05,0.14,85.73,8,0,0,11.82,5.9,59.35,0.55,0,0,5.66,5.9,58.05,13.64,0,0.68,13.27,7.17,0,0,0,0,0,0,203.13,22.19,0,0.68,30.75,18.97,301.87,25.22,0,1.99,38.8,19.11,327.09,1.99,57.91,386.99,340.67,46.32,386.99
3/1/2022,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MASSACHUSETTS,7.02,0.38,0,0,0,0,5.07,0.37,0,0,0.32,0,81.35,3.74,0,0,1.94,0.94,10.84,0.02,0,0,1.63,0.3,104.28,4.51,0,0,3.89,1.24,113.42,21.66,0,0,10.69,0.02,64.17,11.48,0,0,3.17,0.89,94.9,12.98,0,0,8.89,0.52,0,0,0,0,0,0,272.49,46.12,0,0,22.75,1.43,376.77,50.63,0,0,26.64,2.67,427.4,0,29.31,456.71,403.41,53.3,456.71
3/1/2022,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW JERSEY,10.9,0,0,0,0,0,2.2,0,0,0,0,0,49.05,0,0,0,0.02,0.04,0,0,0,0,0,0,62.15,0,0,0,0.02,0.04,35.13,0.13,0,0,0.03,0.02,7.73,0,0,0,0,0,30.63,0,0,0,0,0,0,0,0,0,0,0,73.49,0.13,0,0,0.03,0.02,135.64,0.13,0,0,0.05,0.06,135.77,0,0.11,135.88,135.69,0.19,135.88
3/1/2022,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW YORK,5.68,0.19,0,0,0,0,2.99,0,0,0,0,0,37.57,0,0,0,0,0,0,0,0,0,0,0,46.24,0.19,0,0,0,0,17,0.73,0,0,0,0,7.27,0.17,0,0,0,0,15.43,0.4,0,0,0,0,0,0,0,0,0,0,39.7,1.3,0,0,0,0,85.94,1.49,0,0,0,0,87.43,0,0,87.43,85.94,1.49,87.43
3/1/2022,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,OCS-Atlantic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,3.57,0,0,0,0,3.57,0,0,3.57,0,3.57,3.57
3/1/2022,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,RHODE ISLAND,0.32,0,0,0,0,0,1.17,0,0,0,0,0,11.56,0,0,0,0.23,0,0,0,0,0,0,0,13.05,0,0,0,0.23,0,15.43,0.13,0,0,4.29,0,7.4,0,0,0,3.18,0,13.16,0.19,0,0,2.84,0.15,0,0,0,0,0,0,35.99,0.32,0,0,10.31,0.15,49.04,0.32,0,0,10.54,0.15,49.36,0,10.69,60.05,59.58,0.47,60.05
3/1/2022,2018,20190375,36618,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0,1.71,0,0,0,0,1.71,0,0,1.71,0,1.71,1.71
3/1/2022,2018,20190375,36618,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.83,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.23,0,0,0,0,0,14.23,0,0,0,0,14.23,0,0,14.23,0,14.23,14.23
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ARKANSAS,0.254,0,0,0,0,0,0.218,0,0,0,0,0,1.222,0,0,0,0,0,0,0,0,0,0,0,1.694,0,0,0,0,0,56.966,0,3.886,0,0.067,0,1.698,0,0,0,0,0,0.073,0,0,0,0,0,0,0,0,0,0,0,58.737,0,3.886,0,0.067,0,60.431,0,3.886,0,0.067,0,60.431,3.886,0.067,64.384,64.384,0,64.384
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ILLINOIS,9.373,0.176,0.947,0,0.006,0,6.811,0,0,0,0.052,0,16.132,0.12,0,0,2.333,0,0,0,0,0,0,0,32.316,0.296,0.947,0,2.391,0,417.927,7.1,111.412,0.001,6.483,4.734,47.366,0.834,0,0,0.356,0,4.018,0.005,0,0,0.097,0,0,0,0,0,0,0,469.311,7.939,111.412,0.001,6.936,4.734,501.627,8.235,112.359,0.001,9.327,4.734,509.862,112.36,14.061,636.283,623.313,12.97,636.283
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,INDIANA,14.392,0,0,0,0.018,0,19.241,0,0,0,0.389,0,33.003,0,0,0,4.15,0,0,0,0,0,0,0,66.636,0,0,0,4.557,0,719.174,2.343,20.49,0.034,5.491,4.058,141.416,0.484,0,0,2.753,0,7.22,0,0,0,1.835,0,0,0,0,0,0,0,867.81,2.827,20.49,0.034,10.079,4.058,934.446,2.827,20.49,0.034,14.636,4.058,937.273,20.524,18.694,976.491,969.572,6.919,976.491
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,IOWA,0.558,0,0.232,0,0,0,0.028,0,0,0,0,0,2.431,0.579,0,0,0,0,0,0,0,0,0,0,3.017,0.579,0.232,0,0,0,290.502,96.276,116.828,0,75.774,3.219,6.299,4.151,0,0,0.614,0,2.535,1.517,0,0,0,0,0,0,0,0,0,0,299.336,101.944,116.828,0,76.388,3.219,302.353,102.523,117.06,0,76.388,3.219,404.876,117.06,79.607,601.543,495.801,105.742,601.543
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.64,4.399,300.49,2.103,27.864,0.115,4.479,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,497.119,4.399,300.49,2.103,27.872,0.115,497.119,4.399,300.49,2.103,27.872,0.115,501.518,302.593,27.987,832.098,825.481,6.617,832.098
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KENTUCKY,0.05,0,0,0,0,0,0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,0,0,0,0,248.765,3.805,11.024,0.002,0.029,0,14.137,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,262.902,3.805,11.024,0.002,0.037,0,263.255,3.805,11.024,0.002,0.037,0,267.06,11.026,0.037,278.123,274.316,3.807,278.123
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,LOUISIANA,1.259,0,0,0,0,0,2.715,0.179,0,0,0,0,5.141,0.141,0,0,0.818,0.001,0,0,0,0,0,0,9.115,0.32,0,0,0.818,0.001,694.757,76.446,56.877,11.746,9.894,1.878,77.688,2.597,0,0,3.175,0,6.793,0,0,0,0.303,0,0,0,0,0,0,0,779.238,79.043,56.877,11.746,13.372,1.878,788.353,79.363,56.877,11.746,14.19,1.879,867.716,68.623,16.069,952.408,859.42,92.988,952.408
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MICHIGAN,15.249,0.412,0,0,0.096,0.761,14.026,0,0,0,0.123,0,50.678,0.194,0,0,1.686,0.375,0,0,0,0,0,0,79.953,0.606,0,0,1.905,1.136,691.21,41.856,24.41,0,13.796,198.385,215.812,11.685,0,0,7.387,6.364,14.788,4.297,0,0,0.862,0.545,0,0,0,0,0,0,921.81,57.838,24.41,0,22.045,205.294,1001.763,58.444,24.41,0,23.95,206.43,1060.207,24.41,230.38,1314.997,1050.123,264.874,1314.997
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MISSISSIPPI,2.223,0,0,0,0,0,5.252,0,0,0,0,0,6.955,0,0,0,0,0,0,0,0,0,0,0,14.43,0,0,0,0,0,301.582,1.24,14.825,0,0.299,0,35.797,0,0,0,0,0,4.755,0,0,0,0.031,0,0,0,0,0,0,0,342.134,1.24,14.825,0,0.33,0,356.564,1.24,14.825,0,0.33,0,357.804,14.825,0.33,372.959,371.719,1.24,372.959
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MISSOURI,1.079,0,0.05,0,0,0,0,0,0,0,0,0,1.358,0,0,0,0,0.108,0,0,0,0,0,0,2.437,0,0.05,0,0,0.108,127.943,50.775,85.856,0.006,0.501,1.897,0.859,0.838,0,0,0,0.017,0.395,0.15,0,0,0,0.379,0,0,0,0,0,0,129.197,51.763,85.856,0.006,0.501,2.293,131.634,51.763,85.906,0.006,0.501,2.401,183.397,85.912,2.902,272.211,218.041,54.17,272.211
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,NEBRASKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.412,0,4.114,0,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.412,0,4.114,0,0.113,0,4.412,0,4.114,0,0.113,0,4.412,4.114,0.113,8.639,8.639,0,8.639
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OHIO,6.356,0,0,0,0.309,0,2.353,0,0,0,0.339,0,11.15,0.328,0,0,0.514,0,0,0,0,0,0,0,19.859,0.328,0,0,1.162,0,245.952,4.56,0.063,0,6.75,0.089,24.638,1.26,0,0,1.932,0.078,9.179,0.396,0,0,0.008,0.06,0,0,0,0,0,0,279.769,6.216,0.063,0,8.69,0.227,299.628,6.544,0.063,0,9.852,0.227,306.172,0.063,10.079,316.314,309.543,6.771,316.314
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.709,1.736,16.424,0.884,45.405,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.709,1.736,16.424,0.884,45.405,0.007,281.709,1.736,16.424,0.884,45.405,0.007,283.445,17.308,45.412,346.165,343.538,2.627,346.165
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,TENNESSEE,0.77,0,0,0,0,0,0.545,0,0,0,0,0,0.996,0,0,0,0,0,0,0,0,0,0,0,2.311,0,0,0,0,0,287.087,0.196,7.781,0,0.38,0,29.657,0,0,0,0.062,0,1.395,0,0,0,0,0,0,0,0,0,0,0,318.139,0.196,7.781,0,0.442,0,320.45,0.196,7.781,0,0.442,0,320.646,7.781,0.442,328.869,328.673,0.196,328.869
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.555,0.025,0,0,89.046,0.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.555,0.025,0,0,89.046,0.436,47.555,0.025,0,0,89.046,0.436,47.58,0,89.482,137.062,136.601,0.461,137.062
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,WISCONSIN,6.853,0.157,0,0,0.08,0,12.539,0.221,0,0,0.133,0,100.648,3.693,0,0,4.111,0.014,0,0,0,0,0,0,120.04,4.071,0,0,4.324,0.014,938.222,283.984,61.298,11.71,39.325,16.616,201.105,38.419,0,0,15.532,3.421,66.283,6.505,0,0,1.81,2.169,0,0,0,0,0,0,1205.61,328.908,61.298,11.71,56.667,22.206,1325.65,332.979,61.298,11.71,60.991,22.22,1658.629,73.008,83.211,1814.848,1447.939,366.909,1814.848
3/1/2022,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.434,0,0,0,0,0,0.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.929,0,0,0,0,0,2.929,0,0,0,0,2.929,0,0,2.929,0,2.929,2.929
3/1/2022,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,3
3/1/2022,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,15.2,0,0,0,0,0,15.2,0,0,15.2,15.2,0,15.2
3/1/2022,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.25,11.2,112.5,0,11.86,0,1.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.72,11.2,113.5,0,11.86,0,105.72,11.2,113.5,0,11.86,105.72,124.7,11.86,242.28,11.2,231.08,242.28
