DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTPTONCPB,PARTPTONCPC,PARTPTONCUB,PARTPTONCUC,PARTPTONCI,PARTPTONWI,PARTPTONP,PARTPTONC,PARTPTONO,PARTPTONTOTAL,PARTPTOFFCPB,PARTPTOFFCPC,PARTPTOFFCUB,PARTPTOFFCUC,PARTPTOFFCI,PARTPTOFFWI,PARTPTOFFP,PARTPTOFFC,PARTPTOFFO,PARTPTOFFTOTAL,PARTPTCPBTOTAL,PARTPTCPCTOTAL,PARTPTCUBTOTAL,PARTPTCUCTOTAL,PARTPTCITOTAL,PARTPTWICTOTAL,PARTPTPTOTAL,PARTPTCTOTAL,PARTPTOTOTAL,PARTPTTOTAL,PARTPGONTACPB,PARTPGONTACPC,PARTPGONTACUB,PARTPGONTACUC,PARTPGONTACI,PARTPGONTAWI,PARTPGONTAP,PARTPGONTAC,PARTPGONTAO,PARTPGONATOTAL,PARTPGONTBCPB,PARTPGONTBCPC,PARTPGONTBCUB,PARTPGONTBCUC,PARTPGONTBCI,PARTPGONTBWI,PARTPGONTBP,PARTPGONTBC,PARTPGONTBO,PARTPGONBTOTAL,PARTPGOFFCPB,PARTPGOFFCPC,PARTPGOFFCUB,PARTPGOFFCUC,PARTPGOFFCI,PARTPGOFFWI,PARTPGOFFP,PARTPGOFFC,PARTPGOFFO,PARTPGOFFTOTAL,PARTPGCPBTOTAL,PARTPGCPCTOTAL,PARTPGCUBTOTAL,PARTPGCUCTOTAL,PARTPGCITOTAL,PARTPGWITOTAL,PARTPGPTOTAL,PARTPGCTOTAL,PARTPGOTOTAL,PARTPGTOTAL,PARTPCPBTOTAL,PARTPCPCTOTAL,PARTPCUBTOTAL,PARTPCUCTOTAL,PARTPCITOTAL,PARTPWITOTAL,PARTPPTOTAL,PARTPCTOTAL,PARTPOTOTAL,PARTPTOTALMILES,PARTPOTHERMATERIALS,PARTPGOTHERMATERIALS
3/1/2022,2018,20190750,36100,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,KANSAS,0,691.54,0,0,0,0,0,0,0,691.54,0,0,0,0,0,0,0,0,0,0,0,691.54,0,0,0,0,0,0,0,691.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.54,0,0,0,0,0,0,0,691.54,,
3/1/2022,2018,20190750,36100,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,LOUISIANA,0,189.64,0,0,0,0,0,0,0,189.64,0,0,0,0,0,0,0,0,0,0,0,189.64,0,0,0,0,0,0,0,189.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.64,0,0,0,0,0,0,0,189.64,,
3/1/2022,2018,20190750,36100,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,MISSOURI,0,297.3,0,0,0,0,0,0,0,297.3,0,0,0,0,0,0,0,0,0,0,0,297.3,0,0,0,0,0,0,0,297.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.3,0,0,0,0,0,0,0,297.3,,
3/1/2022,2018,20190750,36100,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEBRASKA,0,251.4,0,0,0,0,0,0,0,251.4,0,0,0,0,0,0,0,0,0,0,0,251.4,0,0,0,0,0,0,0,251.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.4,0,0,0,0,0,0,0,251.4,,
3/1/2022,2018,20190750,36100,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEW MEXICO,0,253.24,0,0,0,0,0,0,0,253.24,0,0,0,0,0,0,0,0,0,0,0,253.24,0,0,0,0,0,0,0,253.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.24,0,0,0,0,0,0,0,253.24,,
3/1/2022,2018,20190750,36100,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,OKLAHOMA,0,759.36,0,0,0,0,0,0,0,759.36,0,0,0,0,0,0,0,0,0,0,0,759.36,0,0,0,0,0,0,0,759.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.36,0,0,0,0,0,0,0,759.36,,
3/1/2022,2018,20190750,36100,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,TEXAS,0,2383.87,0,0,0,0,0,0,0,2383.87,0,0,0,0,0,0,0,0,0,0,0,2383.87,0,0,0,0,0,0,0,2383.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383.87,0,0,0,0,0,0,0,2383.87,,
3/1/2022,2018,20190058,35361,13180,NEBRASKA CITY UTILITIES,Natural Gas,INTRASTATE,NEBRASKA,0,54.85,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,54.85,,
3/1/2022,2018,20190246,36523,13299,NEW JERSEY NATURAL GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,215.65,0,0,0,0,0,0,0,215.65,0,0,0,0,0,0,0,0,0,0,0,215.65,0,0,0,0,0,0,0,215.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.65,0,0,0,0,0,0,0,215.65,,
3/1/2022,2018,20190800,36153,13302,NATIONAL GAS & OIL CORP,Natural Gas,INTRASTATE,OHIO,0.344,5.359,0,0,0,0,0,0,0,5.703,0,0,0,0,0,0,0,0,0,0,0.344,5.359,0,0,0,0,0,0,0,5.703,0,0,0,0,0,0,0,0,0,0,0,1.248,0,0,0,0,0.42,0,0,1.668,0,0,0,0,0,0,0,0,0,0,0,1.248,0,0,0,0,0.42,0,0,1.668,0.344,6.607,0,0,0,0,0.42,0,0,7.371,,
3/1/2022,2018,20190150,35458,13360,"ENTERGY NEW ORLEANS, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,35.76,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.76,0,0,0,0,0,0,0,35.76,,
3/1/2022,2018,20191014,36378,13420,NEW YORK STATE ELECTRIC & GAS CORP,Natural Gas,INTRASTATE,NEW YORK,0,20.32,0.02,0,0,0,0,0,0,20.34,0,0,0,0,0,0,0,0,0,0,0,20.32,0.02,0,0,0,0,0,0,20.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0.02,0,0,0,0,0,0,20.34,,
3/1/2022,2018,20190367,35702,13480,NIAGARA MOHAWK POWER CORP,Natural Gas,INTRASTATE,NEW YORK,0,271.77,0,0,0,0,0,0,0,271.77,0,0,0,0,0,0,0,0,0,0,0,271.77,0,0,0,0,0,0,0,271.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.77,0,0,0,0,0,0,0,271.77,,
3/1/2022,2018,20190446,35783,13630,NORTHEAST OKLAHOMA PUBLIC FACILITIES AUTH,Natural Gas,INTRASTATE,OKLAHOMA,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,,
3/1/2022,2018,20191008,36371,13635,NORTHEAST OHIO NATURAL GAS CORP,Natural Gas,INTRASTATE,OHIO,0,8.525,0,0,0,0,0,0,0,8.525,0,0,0,0,0,0,0,0,0,0,0,8.525,0,0,0,0,0,0,0,8.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.525,0,0,0,0,0,0,0,8.525,,
3/1/2022,2018,20191000,36363,13660,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,ILLINOIS,0,87.19,0,0,0,0,0,0,0,87.19,0,0,0,0,0,0,0,0,0,0,0,87.19,0,0,0,0,0,0,0,87.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.19,0,0,0,0,0,0,0,87.19,,
3/1/2022,2018,20191000,36363,13660,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,WISCONSIN,0,10.4,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,10.4,,
3/1/2022,2018,20190995,38535,13710,NORTHERN ILLINOIS GAS CO,Natural Gas,INTRASTATE,ILLINOIS,0,1157.54,0,0,0,0,2.99,0,0,1160.53,0,0,0,0,0,0,0,0,0,0,0,1157.54,0,0,0,0,2.99,0,0,1160.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157.54,0,0,0,0,2.99,0,0,1160.53,,
3/1/2022,2018,20190963,36322,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Natural Gas,INTRASTATE,INDIANA,0,695.07,0,0,0,0,0,0,0,695.07,0,0,0,0,0,0,0,0,0,0,0,695.07,0,0,0,0,0,0,0,695.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695.07,0,0,0,0,0,0,0,695.07,,
3/1/2022,2018,20190356,35690,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ILLINOIS,0,21.45,0,0,0,0,0,0,0,21.45,0,0,0,0,0,0,0,0,0,0,0,21.45,0,0,0,0,0,0,0,21.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.45,0,0,0,0,0,0,0,21.45,,
3/1/2022,2018,20190356,35690,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,IOWA,216.91,4020.83,143.17,0.18,0,0,0.42,0,0,4381.51,0,0,0,0,0,0,0,0,0,0,216.91,4020.83,143.17,0.18,0,0,0.42,0,0,4381.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.91,4020.83,143.17,0.18,0,0,0.42,0,0,4381.51,,
3/1/2022,2018,20190356,35690,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,KANSAS,104.08,1572.02,52.03,0.46,0,0,0,0,0,1728.59,0,0,0,0,0,0,0,0,0,0,104.08,1572.02,52.03,0.46,0,0,0,0,0,1728.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.08,1572.02,52.03,0.46,0,0,0,0,0,1728.59,,
3/1/2022,2018,20190356,35690,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MICHIGAN,0,268.88,0,0,0,0,0,0,0,268.88,0,0,0,0,0,0,0,0,0,0,0,268.88,0,0,0,0,0,0,0,268.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.88,0,0,0,0,0,0,0,268.88,,
3/1/2022,2018,20190356,35690,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MINNESOTA,85.15,3271.34,0,0,0,0,2.16,0,0,3358.65,0,0,0,0,0,0,0,0,0,0,85.15,3271.34,0,0,0,0,2.16,0,0,3358.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.15,3271.34,0,0,0,0,2.16,0,0,3358.65,,
3/1/2022,2018,20190356,35690,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEBRASKA,439.87,1192.6,10.92,0.06,0,0,0,0,0,1643.45,0,0,0,0,0,0,0,0,0,0,439.87,1192.6,10.92,0.06,0,0,0,0,0,1643.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.87,1192.6,10.92,0.06,0,0,0,0,0,1643.45,,
3/1/2022,2018,20190356,35690,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEW MEXICO,0,76.24,0,0,0,0,0,0,0,76.24,0,0,0,0,0,0,0,0,0,0,0,76.24,0,0,0,0,0,0,0,76.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.24,0,0,0,0,0,0,0,76.24,,
3/1/2022,2018,20190356,35690,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,OKLAHOMA,0,232.19,0,0,0,0,0,0,0,232.19,0,0,0,0,0,0,0,0,0,0,0,232.19,0,0,0,0,0,0,0,232.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.19,0,0,0,0,0,0,0,232.19,,
3/1/2022,2018,20190356,35690,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH DAKOTA,68.67,724.84,0,0,0,0,0,0,0,793.51,0,0,0,0,0,0,0,0,0,0,68.67,724.84,0,0,0,0,0,0,0,793.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.67,724.84,0,0,0,0,0,0,0,793.51,,
3/1/2022,2018,20190356,35690,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,TEXAS,0.22,940.91,0,0,0,0,0,0,0,941.13,0,0,0,0,0,0,0,0,0,0,0.22,940.91,0,0,0,0,0,0,0,941.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,940.91,0,0,0,0,0,0,0,941.13,,
3/1/2022,2018,20190356,35690,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,WISCONSIN,0,1338.52,0,0,0,0,0,0,0,1338.52,0,0,0,0,0,0,0,0,0,0,0,1338.52,0,0,0,0,0,0,0,1338.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.52,0,0,0,0,0,0,0,1338.52,,
3/1/2022,2018,20190806,36159,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,ILLINOIS,0,193.428,0,0,0,0,0,0,0,193.428,0,0,0,0,0,0,0,0,0,0,0,193.428,0,0,0,0,0,0,0,193.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.428,0,0,0,0,0,0,0,193.428,,
3/1/2022,2018,20190806,36159,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,INDIANA,0,0.019,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0.019,,
3/1/2022,2018,20190806,36159,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,IOWA,0,439.556,0,0,0,0,0,0,0,439.556,0,0,0,0,0,0,0,0,0,0,0,439.556,0,0,0,0,0,0,0,439.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.556,0,0,0,0,0,0,0,439.556,,
3/1/2022,2018,20190806,36159,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MINNESOTA,0,131.037,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,131.037,,
3/1/2022,2018,20190806,36159,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MONTANA,0,180.966,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,180.966,,
3/1/2022,2018,20190806,36159,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,NORTH DAKOTA,0,284.01,0,0,0,0,0,0,0,284.01,0,0,0,0,0,0,0,0,0,0,0,284.01,0,0,0,0,0,0,0,284.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.01,0,0,0,0,0,0,0,284.01,,
3/1/2022,2018,20190806,36159,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,SOUTH DAKOTA,0,182.487,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,182.487,,
3/1/2022,2018,20190725,36074,13783,NORTHERN STATES POWER CO OF WISCONSIN,Natural Gas,INTRASTATE,WISCONSIN,0,2.8,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.8,,
3/1/2022,2018,20190447,35784,13840,NORTHWEST NATURAL GAS CO,Natural Gas,INTRASTATE,OREGON,0,656.8,0,0,0,0,0,0,0,656.8,0,0,0,0,0,0,0,0,0,0,0,656.8,0,0,0,0,0,0,0,656.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.8,0,0,0,0,0,0,0,656.8,,
3/1/2022,2018,20190447,35784,13840,NORTHWEST NATURAL GAS CO,Natural Gas,INTRASTATE,WASHINGTON,0,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.5,,
3/1/2022,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,COLORADO,0,295.307,0,0,0,0,0,0,0,295.307,0,0,0,0,0,0,0,0,0,0,0,295.307,0,0,0,0,0,0,0,295.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.307,0,0,0,0,0,0,0,295.307,,
3/1/2022,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,IDAHO,0,968.747,0,0,0,0,0,0,0,968.747,0,0,0,0,0,0,0,0,0,0,0,968.747,0,0,0,0,0,0,0,968.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.747,0,0,0,0,0,0,0,968.747,,
3/1/2022,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,OREGON,0,749.492,0,0,0,0,0,0,0,749.492,0,0,0,0,0,0,0,0,0,0,0,749.492,0,0,0,0,0,0,0,749.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.492,0,0,0,0,0,0,0,749.492,,
3/1/2022,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,UTAH,0,224.42,0,0,0,0,0,0,0,224.42,0,0,0,0,0,0,0,0,0,0,0,224.42,0,0,0,0,0,0,0,224.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.42,0,0,0,0,0,0,0,224.42,,
3/1/2022,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,WASHINGTON,0,1307.466,0,0,0,0,0,0,0,1307.466,0,0,0,0,0,0,0,0,0,0,0,1307.466,0,0,0,0,0,0,0,1307.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307.466,0,0,0,0,0,0,0,1307.466,,
3/1/2022,2018,20190043,35346,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,WYOMING,0,307.418,0,0,0,0,0,0,0,307.418,0,0,0,0,0,0,0,0,0,0,0,307.418,0,0,0,0,0,0,0,307.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.418,0,0,0,0,0,0,0,307.418,,
3/1/2022,2018,20190013,35309,14180,OHIO VALLEY GAS CORP,Natural Gas,INTRASTATE,INDIANA,0,17.613,0,0,0,0,0,0,0,17.613,0,0,0,0,0,0,0,0,0,0,0,17.613,0,0,0,0,0,0,0,17.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.613,0,0,0,0,0,0,0,17.613,,
3/1/2022,2018,20190766,36116,14200,OKALOOSA COUNTY GAS DISTRICT,Natural Gas,INTRASTATE,FLORIDA,0,139,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,139,,
3/1/2022,2018,20190572,35916,14210,"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",Natural Gas,INTRASTATE,OKLAHOMA,0.57,683.4,0,0,0,0,0,0,0,683.97,0,0,0,0,0,0,0,0,0,0,0.57,683.4,0,0,0,0,0,0,0,683.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,683.4,0,0,0,0,0,0,0,683.97,,
3/1/2022,2018,20190159,35468,14225,RINGWOOD GATHERING CO,Natural Gas,INTRASTATE,OKLAHOMA,0,7.5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,7.5,,
3/1/2022,2018,20190111,35418,14330,ORANGE & ROCKLAND UTILITY INC,Natural Gas,INTRASTATE,NEW YORK,0,1.208,0,0,0,0,0,0,0,1.208,0,0,0,0,0,0,0,0,0,0,0,1.208,0,0,0,0,0,0,0,1.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208,0,0,0,0,0,0,0,1.208,,
3/1/2022,2018,20190310,36232,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,INDIANA,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,,
3/1/2022,2018,20190310,36232,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,KENTUCKY,0,12.1,0,0,0,0,6.4,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0,6.4,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.64,0,12.74,0,0,0,0,6.4,0,0,19.14,,
