DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTPTONCPB,PARTPTONCPC,PARTPTONCUB,PARTPTONCUC,PARTPTONCI,PARTPTONWI,PARTPTONP,PARTPTONC,PARTPTONO,PARTPTONTOTAL,PARTPTOFFCPB,PARTPTOFFCPC,PARTPTOFFCUB,PARTPTOFFCUC,PARTPTOFFCI,PARTPTOFFWI,PARTPTOFFP,PARTPTOFFC,PARTPTOFFO,PARTPTOFFTOTAL,PARTPTCPBTOTAL,PARTPTCPCTOTAL,PARTPTCUBTOTAL,PARTPTCUCTOTAL,PARTPTCITOTAL,PARTPTWICTOTAL,PARTPTPTOTAL,PARTPTCTOTAL,PARTPTOTOTAL,PARTPTTOTAL,PARTPGONTACPB,PARTPGONTACPC,PARTPGONTACUB,PARTPGONTACUC,PARTPGONTACI,PARTPGONTAWI,PARTPGONTAP,PARTPGONTAC,PARTPGONTAO,PARTPGONATOTAL,PARTPGONTBCPB,PARTPGONTBCPC,PARTPGONTBCUB,PARTPGONTBCUC,PARTPGONTBCI,PARTPGONTBWI,PARTPGONTBP,PARTPGONTBC,PARTPGONTBO,PARTPGONBTOTAL,PARTPGOFFCPB,PARTPGOFFCPC,PARTPGOFFCUB,PARTPGOFFCUC,PARTPGOFFCI,PARTPGOFFWI,PARTPGOFFP,PARTPGOFFC,PARTPGOFFO,PARTPGOFFTOTAL,PARTPGCPBTOTAL,PARTPGCPCTOTAL,PARTPGCUBTOTAL,PARTPGCUCTOTAL,PARTPGCITOTAL,PARTPGWITOTAL,PARTPGPTOTAL,PARTPGCTOTAL,PARTPGOTOTAL,PARTPGTOTAL,PARTPCPBTOTAL,PARTPCPCTOTAL,PARTPCUBTOTAL,PARTPCUCTOTAL,PARTPCITOTAL,PARTPWITOTAL,PARTPPTOTAL,PARTPCTOTAL,PARTPOTOTAL,PARTPTOTALMILES,PARTPOTHERMATERIALS,PARTPGOTHERMATERIALS
3/1/2022,2020,20210909,39217,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MINNESOTA,0,131.037,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.037,0,0,0,0,0,0,0,131.037,,
3/1/2022,2020,20210909,39217,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MONTANA,0,180.966,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.966,0,0,0,0,0,0,0,180.966,,
3/1/2022,2020,20210909,39217,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,NORTH DAKOTA,0,284.033,0,0,0,0,0,0,0,284.033,0,0,0,0,0,0,0,0,0,0,0,284.033,0,0,0,0,0,0,0,284.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.033,0,0,0,0,0,0,0,284.033,,
3/1/2022,2020,20210909,39217,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,SOUTH DAKOTA,0,182.487,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.487,0,0,0,0,0,0,0,182.487,,
3/1/2022,2020,20210856,39159,13783,NORTHERN STATES POWER CO OF WISCONSIN,Natural Gas,INTRASTATE,WISCONSIN,0,2.8,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.8,,
3/1/2022,2020,20210341,38608,13840,NORTHWEST NATURAL GAS CO,Natural Gas,INTRASTATE,OREGON,0,655.8,0,0,0,0,0,0,0,655.8,0,0,0,0,0,0,0,0,0,0,0,655.8,0,0,0,0,0,0,0,655.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.8,0,0,0,0,0,0,0,655.8,,
3/1/2022,2020,20210341,38608,13840,NORTHWEST NATURAL GAS CO,Natural Gas,INTRASTATE,WASHINGTON,0,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.5,,
3/1/2022,2020,20210981,39293,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,COLORADO,0,295.292,0,0,0,0,0,0,0,295.292,0,0,0,0,0,0,0,0,0,0,0,295.292,0,0,0,0,0,0,0,295.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.292,0,0,0,0,0,0,0,295.292,,
3/1/2022,2020,20210981,39293,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,IDAHO,0,967.545,0,0,0,0,0,0,0,967.545,0,0,0,0,0,0,0,0,0,0,0,967.545,0,0,0,0,0,0,0,967.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.545,0,0,0,0,0,0,0,967.545,,
3/1/2022,2020,20210981,39293,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,OREGON,0,749.692,0,0,0,0,0,0,0,749.692,0,0,0,0,0,0,0,0,0,0,0,749.692,0,0,0,0,0,0,0,749.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.692,0,0,0,0,0,0,0,749.692,,
3/1/2022,2020,20210981,39293,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,UTAH,0,224.381,0,0,0,0,0,0,0,224.381,0,0,0,0,0,0,0,0,0,0,0,224.381,0,0,0,0,0,0,0,224.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.381,0,0,0,0,0,0,0,224.381,,
3/1/2022,2020,20210981,39293,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,WASHINGTON,0,1300.532,0,0,0,0,0,0,0,1300.532,0,0,0,0,0,0,0,0,0,0,0,1300.532,0,0,0,0,0,0,0,1300.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.532,0,0,0,0,0,0,0,1300.532,,
3/1/2022,2020,20210981,39293,13845,NORTHWEST PIPELINE LLC,Natural Gas,INTERSTATE,WYOMING,0,307.424,0,0,0,0,0,0,0,307.424,0,0,0,0,0,0,0,0,0,0,0,307.424,0,0,0,0,0,0,0,307.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.424,0,0,0,0,0,0,0,307.424,,
3/1/2022,2020,20210212,38458,14180,OHIO VALLEY GAS CORP,Natural Gas,INTRASTATE,INDIANA,0,17.613,0,0,0,0,0,0,0,17.613,0,0,0,0,0,0,0,0,0,0,0,17.613,0,0,0,0,0,0,0,17.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.613,0,0,0,0,0,0,0,17.613,,
3/1/2022,2020,20210690,38983,14200,OKALOOSA COUNTY GAS DISTRICT,Natural Gas,INTRASTATE,FLORIDA,0,139,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,139,,
3/1/2022,2020,20210545,38827,14210,"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",Natural Gas,INTRASTATE,OKLAHOMA,0.55,652.65,0,0,0,0,0,0,0,653.2,0,0,0,0,0,0,0,0,0,0,0.55,652.65,0,0,0,0,0,0,0,653.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,652.65,0,0,0,0,0,0,0,653.2,,
3/1/2022,2020,20210077,38305,14225,RINGWOOD GATHERING CO,Natural Gas,INTRASTATE,OKLAHOMA,0,7.5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,7.5,,
3/1/2022,2020,20210592,38876,14330,ORANGE & ROCKLAND UTILITY INC,Natural Gas,INTRASTATE,NEW YORK,0,1.208,0,0,0,0,0,0,0,1.208,0,0,0,0,0,0,0,0,0,0,0,1.208,0,0,0,0,0,0,0,1.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208,0,0,0,0,0,0,0,1.208,,
3/1/2022,2020,20210766,39065,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,INDIANA,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,,
3/1/2022,2020,20210766,39065,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,KENTUCKY,0,12.1,0,0,0,0,6.4,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0,6.4,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.64,0,12.74,0,0,0,0,6.4,0,0,19.14,,
3/1/2022,2020,20210567,40022,14435,"OZARK GAS TRANSMISSION, L.L.C",Natural Gas,INTERSTATE,ARKANSAS,0,288.49,0,0,0,0,0,0,0,288.49,0,0,0,0,0,0,0,0,0,0,0,288.49,0,0,0,0,0,0,0,288.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.49,0,0,0,0,0,0,0,288.49,,
3/1/2022,2020,20210567,40022,14435,"OZARK GAS TRANSMISSION, L.L.C",Natural Gas,INTERSTATE,MISSOURI,0,8.23,0,0,0,0,0,0,0,8.23,0,0,0,0,0,0,0,0,0,0,0,8.23,0,0,0,0,0,0,0,8.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23,0,0,0,0,0,0,0,8.23,,
3/1/2022,2020,20210567,40022,14435,"OZARK GAS TRANSMISSION, L.L.C",Natural Gas,INTERSTATE,OKLAHOMA,0,69.9,0,0,0,0,0,0,0,69.9,0,0,0,0,0,0,0,0,0,0,0,69.9,0,0,0,0,0,0,0,69.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,0,0,0,0,0,0,0,69.9,,
3/1/2022,2020,20210561,38843,15007,PACIFIC GAS & ELECTRIC CO,Natural Gas,INTRASTATE,CALIFORNIA,1.4,6495.4,0,0,0,0,6.7,0,0,6503.5,0,0,0,0,0,0,0,0,0,0,1.4,6495.4,0,0,0,0,6.7,0,0,6503.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,6495.4,0,0,0,0,6.7,0,0,6503.5,,
3/1/2022,2020,20210910,39218,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,IDAHO,0,232.185,0,0,0,0,0,0,0,232.185,0,0,0,0,0,0,0,0,0,0,0,232.185,0,0,0,0,0,0,0,232.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.185,0,0,0,0,0,0,0,232.185,,
3/1/2022,2020,20210910,39218,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,OREGON,0,836.984,0,0,0,0,0,0,0,836.984,0,0,0,0,0,0,0,0,0,0,0,836.984,0,0,0,0,0,0,0,836.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.984,0,0,0,0,0,0,0,836.984,,
3/1/2022,2020,20210910,39218,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,WASHINGTON,0,308.673,0,0,0,0,0,0,0,308.673,0,0,0,0,0,0,0,0,0,0,0,308.673,0,0,0,0,0,0,0,308.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.673,0,0,0,0,0,0,0,308.673,,
3/1/2022,2020,20210917,39226,15033,PAIUTE PIPELINE CO,Natural Gas,INTERSTATE,NEVADA,0,897.724,0,0,0,0,0,0,0,897.724,0,0,0,0,0,0,0,0,0,0,0,897.724,0,0,0,0,0,0,0,897.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.724,0,0,0,0,0,0,0,897.724,,
3/1/2022,2020,20210887,39195,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,ILLINOIS,0,1248.4,0,0,0,0,0,0,0,1248.4,0,0,0,0,0,0,0,0,0,0,0,1248.4,0,0,0,0,0,0,0,1248.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248.4,0,0,0,0,0,0,0,1248.4,,
3/1/2022,2020,20210887,39195,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,INDIANA,0,817.5,0,0,0,0,0,0,0,817.5,0,0,0,0,0,0,0,0,0,0,0,817.5,0,0,0,0,0,0,0,817.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817.5,0,0,0,0,0,0,0,817.5,,
3/1/2022,2020,20210887,39195,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,KANSAS,10.2,1775.9,0,0,0,0,5.6,0,0,1791.7,0,0,0,0,0,0,0,0,0,0,10.2,1775.9,0,0,0,0,5.6,0,0,1791.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,1775.9,0,0,0,0,5.6,0,0,1791.7,,
3/1/2022,2020,20210887,39195,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,MICHIGAN,0,394.6,0,0,0,0,0,0,0,394.6,0,0,0,0,0,0,0,0,0,0,0,394.6,0,0,0,0,0,0,0,394.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.6,0,0,0,0,0,0,0,394.6,,
3/1/2022,2020,20210887,39195,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,MISSOURI,0,1166.6,0,0,0,0,0,0,0,1166.6,0,0,0,0,0,0,0,0,0,0,0,1166.6,0,0,0,0,0,0,0,1166.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.6,0,0,0,0,0,0,0,1166.6,,
3/1/2022,2020,20210887,39195,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,OHIO,0,342.5,0,0,0,0,0,0,0,342.5,0,0,0,0,0,0,0,0,0,0,0,342.5,0,0,0,0,0,0,0,342.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.5,0,0,0,0,0,0,0,342.5,,
3/1/2022,2020,20210887,39195,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,OKLAHOMA,0,423.8,0,0,0,0,8.8,0,0,432.6,0,0,0,0,0,0,0,0,0,0,0,423.8,0,0,0,0,8.8,0,0,432.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.8,0,0,0,0,8.8,0,0,432.6,,
3/1/2022,2020,20210887,39195,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,TEXAS,0,144.1,0,0,0,0,0,0,0,144.1,0,0,0,0,0,0,0,0,0,0,0,144.1,0,0,0,0,0,0,0,144.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.1,0,0,0,0,0,0,0,144.1,,
3/1/2022,2020,20211262,39585,15156,SINCLAIR TRANSPORTATION COMPANY,Natural Gas,INTRASTATE,WYOMING,0,6.67,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,6.67,,
3/1/2022,2020,20210704,38997,15208,PELICAN RESERVE PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,0,1.8,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,2.58,0,4.38,0,0,0,0,0,0,0,4.38,,
3/1/2022,2020,20210451,38726,15329,PEOPLES GAS LIGHT & COKE CO,Natural Gas,INTRASTATE,ILLINOIS,0,342.56,0,0,0,0,0,0,0,342.56,0,0,0,0,0,0,0,0,0,0,0,342.56,0,0,0,0,0,0,0,342.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.56,0,0,0,0,0,0,0,342.56,,
3/1/2022,2020,20210943,39253,15348,PEOPLES GAS SYSTEM INC,Natural Gas,INTRASTATE,FLORIDA,0,164.01,0,0,0,0,0,0,0,164.01,0,0,0,0,0,0,0,0,0,0,0,164.01,0,0,0,0,0,0,0,164.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.01,0,0,0,0,0,0,0,164.01,,
3/1/2022,2020,20211237,39560,15350,PEOPLES NATURAL GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,25.712,126.463,0.029,0.854,0,0,0,0,0,153.058,0,0,0,0,0,0,0,0,0,0,25.712,126.463,0.029,0.854,0,0,0,0,0,153.058,0,0,2.969,0.158,0,0,0,0,0,3.127,1.037,21.808,50.999,13.938,0,0,26.783,0,0,114.565,0,0,0,0,0,0,0,0,0,0,1.037,21.808,53.968,14.096,0,0,26.783,0,0,117.692,26.749,148.271,53.997,14.95,0,0,26.783,0,0,270.75,,
3/1/2022,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,ARKANSAS,15.31,843.51,15.31,0,0,0,0,0,0,874.13,0,0,0,0,0,0,0,0,0,0,15.31,843.51,15.31,0,0,0,0,0,0,874.13,0,0,0,0,0,0,0,0,0,0,13.07,52.54,0,0,0,0,0,0,0,65.61,0,0,0,0,0,0,0,0,0,0,13.07,52.54,0,0,0,0,0,0,0,65.61,28.38,896.05,15.31,0,0,0,0,0,0,939.74,,
3/1/2022,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,COLORADO,0,170.81,0,0,0,0,0,0,0,170.81,0,0,0,0,0,0,0,0,0,0,0,170.81,0,0,0,0,0,0,0,170.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.81,0,0,0,0,0,0,0,170.81,,
3/1/2022,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,IOWA,0,123.42,0,0,0,0,48.7,0,0,172.12,0,0,0,0,0,0,0,0,0,0,0,123.42,0,0,0,0,48.7,0,0,172.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.42,0,0,0,0,48.7,0,0,172.12,,
3/1/2022,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,KANSAS,8.42,321.46,0,0,0,0,0,0,0,329.88,0,0,0,0,0,0,0,0,0,0,8.42,321.46,0,0,0,0,0,0,0,329.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42,321.46,0,0,0,0,0,0,0,329.88,,
3/1/2022,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,MONTANA,0,1.44,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,1.44,,
3/1/2022,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,NEBRASKA,19.51,1291.98,0,0,0,0,0,0,0,1311.49,0,0,0,0,0,0,0,0,0,0,19.51,1291.98,0,0,0,0,0,0,0,1311.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.51,1291.98,0,0,0,0,0,0,0,1311.49,,
3/1/2022,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,WYOMING,0,1284.37,0,0,0,0,0,0,0,1284.37,0,0,0,0,0,0,0,0,0,0,0,1284.37,0,0,0,0,0,0,0,1284.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284.37,0,0,0,0,0,0,0,1284.37,,
3/1/2022,2020,20210067,38294,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,MISSISSIPPI,0,1.65,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,1.65,,
3/1/2022,2020,20210067,38294,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,NEW MEXICO,0,12.19,0,0,0,0,0,0,0,12.19,0,0,0,0,0,0,0,0,0,0,0,12.19,0,0,0,0,0,0,0,12.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.19,0,0,0,0,0,0,0,12.19,,
3/1/2022,2020,20210067,38294,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,TEXAS,0,72.78,0,0,0,0,0,0,0,72.78,0,0,0,0,0,0,0,0,0,0,0,72.78,0,0,0,0,0,0,0,72.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.78,0,0,0,0,0,0,0,72.78,,
3/1/2022,2020,20210407,38678,15462,PECO ENERGY CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,8.6,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,8.6,,
3/1/2022,2020,20210581,38864,15469,PHILADELPHIA GAS WORKS,Natural Gas,INTRASTATE,PENNSYLVANIA,0,2.1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2.1,,
3/1/2022,2020,20211238,39561,15476,PEOPLES GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,0,9.832,0,0,0,0,0,0,0,9.832,0,0,0,0,0,0,0,0,0,0,0,9.832,0,0,0,0,0,0,0,9.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.832,0,0,0,0,0,0,0,9.832,,
