DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTRC1HCA125ABLE,PARTRC1HCA125NABLE,PARTRC1HCA12511ABLE,PARTRC1HCA12511NABLE,PARTRC1HCALESS11ABLE,PARTRC1HCALESS11NABLE,PARTRC2HCA125ABLE,PARTRC2HCA125NABLE,PARTRC2HCA12511ABLE,PARTRC2HCA12511NABLE,PARTRC2HCALESS11ABLE,PARTRC2HCALESS11NABLE,PARTRC3HCA125ABLE,PARTRC3HCA125NABLE,PARTRC3HCA12511ABLE,PARTRC3HCA12511NABLE,PARTRC3HCALESS11ABLE,PARTRC3HCALESS11NABLE,PARTRC4HCA125ABLE,PARTRC4HCA125NABLE,PARTRC4HCA12511ABLE,PARTRC4HCA12511NABLE,PARTRC4HCALESS11ABLE,PARTRC4HCALESS11NABLE,PARTRHCA125ABLETOT,PARTRHCA125NABLETOT,PARTRHCA12511ABLETOT,PARTRHCA12511NABLETOT,PARTRHCALESS11ABLETOT,PARTRHCALESS11NABLETOT,PARTRC1NHCA125ABLE,PARTRC1NHCA125NABLE,PARTRC1NHCA12511ABLE,PARTRC1NHCA12511NABLE,PARTRC1NHCALESS11ABLE,PARTRC1NHCALESS11NABLE,PARTRC2NHCA125ABLE,PARTRC2NHCA125NABLE,PARTRC2NHCA12511ABLE,PARTRC2NHCA12511NABLE,PARTRC2NHCALESS11ABLE,PARTRC2NHCALESS11NABLE,PARTRC3NHCA125ABLE,PARTRC3NHCA125NABLE,PARTRC3NHCA12511ABLE,PARTRC3NHCA12511NABLE,PARTRC3NHCALESS11ABLE,PARTRC3NHCALESS11NABLE,PARTRC4NHCA125ABLE,PARTRC4NHCA125NABLE,PARTRC4NHCA12511ABLE,PARTRC4NHCA12511NABLE,PARTRC4NHCALESS11ABLE,PARTRC4NHCALESS11NABLE,PARTRNHCA125ABLETOT,PARTRNHCA125NABLETOT,PARTRNHCA12511ABLETOT,PARTRNHCA12511NABLETOT,PARTRNHCALESS11ABLETOT,PARTRNHCALESS11NABLETOT,PARTR125ABLETOT,PARTR125NABLETOT,PARTR12511ABLETOT,PARTR12511NABLETOT,PARTRLESS11ABLETOT,PARTRLESS11NABLETOT,PARTRPT125TOT,PARTRPT12511TOT,PARTRPTLESS11TOT,PARTRTOTAL,PARTRINSPABLETOT,PARTRINSPNABLETOT,PARTPARTRINSPTOTAL
3/1/2022,2017,20186732,33922,12732,MONTEZUMA NATURAL GAS DEPT,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,0,0,19.4,0,0,0,0,19.4,0,0,19.4,0,19.4,19.4
3/1/2022,2017,20186509,33677,12794,MORNING SUN MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,3,3
3/1/2022,2017,20186754,33945,12817,"MOSS BLUFF HUB, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.69,0.16,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.19,0.16,0,0,0,0,22.19,0.16,0,0,0,0,22.35,0,0,22.35,22.19,0.16,22.35
3/1/2022,2017,20187144,34363,12823,MOULTON MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,5.3,0,0,0,0,5.3,0,0,5.3,0,5.3,5.3
3/1/2022,2017,20187203,34425,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,COLORADO,0.525,0,0,0,0,0,0.272,0,0,0,0,0,2.354,0,0,0,0,0,0,0,0,0,0,0,3.151,0,0,0,0,0,36.201,0.227,93.191,49.738,0,0,0.595,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,38.206,0.227,93.191,49.738,0,0,41.357,0.227,93.191,49.738,0,0,41.584,142.929,0,184.513,134.548,49.965,184.513
3/1/2022,2017,20187203,34425,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,UTAH,3.347,0,1.637,0,0,0,1.422,0.099,0,0,0,0,13.341,0.66,0,0,0,0,0,0,0,0,0,0,18.11,0.759,1.637,0,0,0,242.844,89.44,349.928,248.229,0.01,0,33.83,3.225,0,0,0,0,10.733,2.987,0,0,0,0,0,0,0,0,0,0,287.407,95.652,349.928,248.229,0.01,0,305.517,96.411,351.565,248.229,0.01,0,401.928,599.794,0.01,1001.732,657.092,344.64,1001.732
3/1/2022,2017,20187203,34425,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,WYOMING,0.729,0,0.128,0,0,0,0,0,0,0,0,0,4.561,0,0,0,0,0,0,0,0,0,0,0,5.29,0,0.128,0,0,0,200.746,62.789,419.377,293.393,0.002,0.011,3.352,0.041,0,0,0,0,0.172,0,0,0,0,0,0,0,0,0,0,0,204.27,62.83,419.377,293.393,0.002,0.011,209.56,62.83,419.505,293.393,0.002,0.011,272.39,712.898,0.013,985.301,629.067,356.234,985.301
3/1/2022,2017,20187448,34902,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,IDAHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865,0,0,0,0,0,0,0,0,0,0,0,0.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.449,0,0,0,0,0,0,0,0,0,0,0,5.449,0,0,0,0,0,6.314,0,0,0,0,6.314,0,0,6.314,0,6.314,6.314
3/1/2022,2017,20187448,34902,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,UTAH,0.176,3.982,0,0,0,0,0.552,0.37,0,0,0,0,38.054,95.055,0,0.01,0.072,0.668,1.242,3.388,0,0,0.002,0,40.024,102.795,0,0.01,0.074,0.668,39.669,248.88,0,0,0.011,0.045,12.391,57.69,0,0,0,0.003,71.901,203.177,0,0.035,0.344,3.656,0.176,1.103,0,0,0,0,124.137,510.85,0,0.035,0.355,3.704,164.161,613.645,0,0.045,0.429,4.372,777.806,0.045,4.801,782.652,164.59,618.062,782.652
3/1/2022,2017,20187448,34902,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.313,0,0,0,0,0,10.313,0,0,0,0,10.313,0,0,10.313,0,10.313,10.313
3/1/2022,2017,20186372,33512,12930,MUSTANG GAS PRODUCTS LLC,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.16,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.16,0,0,0,0,0.34,28.16,0,0,0,0,0.34,28.16,0,0.34,28.5,28.16,0.34,28.5
3/1/2022,2017,20187527,34791,12990,BOBWHITE MANAGEMENT CO.,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,3
3/1/2022,2017,20187438,34678,13061,NATIONAL FUEL GAS DISTRIBUTION CORP,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0.01,0,0,0,0,1.85,3.86,0,0,0,0,0,0,0,0,0,0,1.85,3.87,0,0,0,0,0.33,8.66,0,0,0,13.96,6.64,22.56,0,0,0,2.66,0.02,3.29,0,0,0,2.02,0,0,0,0,0,0,6.99,34.51,0,0,0,18.64,8.84,38.38,0,0,0,18.64,47.22,0,18.64,65.86,8.84,57.02,65.86
3/1/2022,2017,20187427,34667,13062,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,1.61,0,0,0,0,1.61,0,0,1.61,0,1.61,1.61
3/1/2022,2017,20187405,34644,13063,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,NEW YORK,1.45,0.24,0.14,0,0,0,2.41,0.05,0,0,0,0,72.64,12.5,0,0,0.69,0,0.43,0.95,0,0,0,0,76.93,13.74,0.14,0,0.69,0,85.36,108.63,27.04,7.07,1.58,133.08,67.91,32.78,0.89,0.37,3.23,32.86,10.96,1.69,0,0,0,0.7,0,0,0,0,0,0,164.23,143.1,27.93,7.44,4.81,166.64,241.16,156.84,28.07,7.44,5.5,166.64,398,35.51,172.14,605.65,274.73,330.92,605.65
3/1/2022,2017,20187405,34644,13063,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,PENNSYLVANIA,3.38,0.55,0,0,0.65,0,3.62,0,0,0,0,0,48.84,6.47,0,0,9.62,0.18,0.78,0,0,0,0,0,56.62,7.02,0,0,10.27,0.18,218.53,277.96,22.9,7.94,2.74,195.56,65.33,97.43,0,0,1.49,23.75,9.19,12.07,0,0,0.04,0.31,0,0,0,0,0,0,293.05,387.46,22.9,7.94,4.27,219.62,349.67,394.48,22.9,7.94,14.54,219.8,744.15,30.84,234.34,1009.33,387.11,622.22,1009.33
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ARKANSAS,3.83,0.05,0,0,0.01,0,8.88,0,0,0,0,0,49.06,0.02,0,0,0,0,0.13,0,0,0,0,0,61.9,0.07,0,0,0.01,0,606.49,129.83,0.03,7.6,0.02,1.69,83.84,2.84,0,0,0.12,0.02,17.75,0,0,0,0,1.13,0,0,0,0,0,0,708.08,132.67,0.03,7.6,0.14,2.84,769.98,132.74,0.03,7.6,0.15,2.84,902.72,7.63,2.99,913.34,770.16,143.18,913.34
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ILLINOIS,20.39,8.99,0.01,0.68,0.04,0.34,18.37,6.13,0,0,0,0.02,257.7,59.62,0,0,0.12,1.3,0,0,0,0,0,0,296.46,74.74,0.01,0.68,0.16,1.66,948.01,749.09,13.52,66.11,21.11,108.97,50.23,33.27,0,0,0.09,2.24,68.88,14.27,0,0,0.18,1.32,0,0,0,0,0,0,1067.12,796.63,13.52,66.11,21.38,112.53,1363.58,871.37,13.53,66.79,21.54,114.19,2234.95,80.32,135.73,2451,1398.65,1052.35,2451
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,INDIANA,0.03,0,0,0,0,0,0.13,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.18,0,0,0,0,0,4.18,0,0,4.18,4.18,0,4.18
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,IOWA,1.54,0,0,0,0,0,0.5,1.24,0,0,0,0,0.28,0.59,0,0,0,0.02,0,0,0,0,0,0,2.32,1.83,0,0,0,0.02,317.13,332.96,39.79,42.86,30.19,68.16,5.92,5.42,0,0,0,1.66,0,0,0,0,0,0.71,0,0,0,0,0,0,323.05,338.38,39.79,42.86,30.19,70.53,325.37,340.21,39.79,42.86,30.19,70.55,665.58,82.65,100.74,848.97,395.35,453.62,848.97
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.28,168.12,0.17,0.38,6.18,28.4,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.28,168.25,0.17,0.38,6.18,28.4,489.28,168.25,0.17,0.38,6.18,28.4,657.53,0.55,34.58,692.66,495.63,197.03,692.66
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,LOUISIANA,1.77,0.29,0,0,0,0,0.34,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,2.36,0.29,0,0,0,0,118.5,57.27,0,4.62,0.02,1.04,4.16,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.66,58.71,0,4.62,0.02,1.04,125.02,59,0,4.62,0.02,1.04,184.02,4.62,1.06,189.7,125.04,64.66,189.7
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,MISSOURI,0.42,0,0,0,0,0,1.92,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,4.07,0,0,0,0,0,249.94,11.71,0.01,0.03,0.2,2.79,24.45,0,0,0,0,0,4.12,0,0,0,0,0,0,0,0,0,0,0,278.51,11.71,0.01,0.03,0.2,2.79,282.58,11.71,0.01,0.03,0.2,2.79,294.29,0.04,2.99,297.32,282.79,14.53,297.32
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEBRASKA,0.43,0.28,0.02,0,0,0,0,0,0,0,0,0,0.15,0.13,0,0,0,0,0,0,0,0,0,0,0.58,0.41,0.02,0,0,0,189.7,40.62,11.91,0.18,0.03,4.26,2.48,1.7,0,0,0.02,0.54,0,0,0,0,0,0,0,0,0,0,0,0,192.18,42.32,11.91,0.18,0.05,4.8,192.76,42.73,11.93,0.18,0.05,4.8,235.49,12.11,4.85,252.45,204.74,47.71,252.45
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.61,35.76,0.03,9.14,31.07,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.61,35.76,0.03,9.14,31.07,0.11,173.61,35.76,0.03,9.14,31.07,0.11,209.37,9.17,31.18,249.72,204.71,45.01,249.72
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.27,18.33,10.21,39.5,0.15,48.73,5.73,0.25,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,642,18.58,10.21,39.5,0.22,48.73,642,18.58,10.21,39.5,0.22,48.73,660.58,49.71,48.95,759.24,652.43,106.81,759.24
3/1/2022,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,TEXAS,6.11,0.99,0,0,0,0,3.49,0.37,0,0,0,0,111.78,0.95,0,0,0.72,0.19,0,0,0,0,0,0,121.38,2.31,0,0,0.72,0.19,1719.06,163.7,72.37,36.11,31.51,35.47,137.7,11.49,,0.08,0.08,2.54,45.3,0.02,0,0,3.63,0.07,0,0,0,0,0,0,1902.06,175.21,72.37,36.19,35.22,38.08,2023.44,177.52,72.37,36.19,35.94,38.27,2200.96,108.56,74.21,2383.73,2131.75,251.98,2383.73
3/1/2022,2017,20186618,33796,13180,NEBRASKA CITY UTILITIES,Natural Gas,INTRASTATE,NEBRASKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,29.1,25.25,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,25.65,0,0,0,0,29.1,25.75,0,0,0,0,54.85,0,0,54.85,29.1,25.75,54.85
3/1/2022,2017,20187128,34345,13299,NEW JERSEY NATURAL GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0,0,0,0,0,0,0,0,0,11.684,0,0,0,0,0,215.307,0,0,0,0.026,0,226.991,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.991,0,0,0,0.026,0,226.991,0,0.026,227.017,227.017,0,227.017
3/1/2022,2017,20187124,34341,13302,NATIONAL GAS & OIL CORP,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,4.317,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,5.312,0,0,0,0.39,0,5.312,0,0,0,0.39,5.312,0,0.39,5.702,0,5.702,5.702
3/1/2022,2017,20187261,34490,13360,"ENTERGY NEW ORLEANS, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,1.35,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,29.15,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,29.15,0,0,0,3.63,0,32.13,0,0,0,3.63,0,32.13,0,3.63,35.76,35.76,0,35.76
3/1/2022,2017,20187442,34682,13420,NEW YORK STATE ELECTRIC & GAS CORP,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,7.01,0,0,0,0,0,9.12,0,0,0,0,0,3.45,0.02,0,0,0,0,0,0,0,0,0,0,19.58,0.02,0,0,0,0,20.32,0.02,0,0,0,0,20.34,0,0,20.34,20.32,0.02,20.34
3/1/2022,2017,20186973,34182,13480,NIAGARA MOHAWK POWER CORP,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,3.15,16.4,0,0,1.93,2.56,6.09,33.73,0,0,10.84,8.12,0,0,0,0,0,0,9.24,50.13,0,0,12.77,10.68,0,0,0,0,0,0,36.61,128.4,0,0,10.76,12.71,0,0,0,0,0,0,0,0,0,0,0,0,36.61,128.4,0,0,10.76,12.71,45.85,178.53,0,0,23.53,23.39,224.38,0,46.92,271.3,69.38,201.92,271.3
3/1/2022,2017,20186665,33847,13630,NORTHEAST OKLAHOMA PUBLIC FACILITIES AUTH,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,15,0,0,15,0,15,15
3/1/2022,2017,20187480,34721,13635,NORTHEAST OHIO NATURAL GAS CORP,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0,0,0,0,8.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.525,0,0,0,0,0,8.525,0,0,0,0,0,8.525,0,0,8.525,8.525,0,8.525
3/1/2022,2017,20187421,34661,13660,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,0,0,1.8,0,0,0,0,0,14.2,19.8,0,0.8,0,50.7,0,0,0,0,0,0,16,19.8,0,0.8,0,50.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19.8,0,0.8,0,50.7,35.8,0.8,50.7,87.3,16,71.3,87.3
3/1/2022,2017,20187421,34661,13660,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,10.4,0,0,10.4,10.4,0,10.4
3/1/2022,2017,20187059,38536,13710,NORTHERN ILLINOIS GAS CO,Natural Gas,INTRASTATE,ILLINOIS,6.2,0.4,0.2,0,0.8,3.3,8.6,0,0,0,0.4,0,178.3,57.7,0,5,5.6,50.8,2,0.2,0,0,0,0,195.1,58.3,0.2,5,6.8,54.1,248.4,295.4,58.5,3.2,15.3,143.3,16.7,41.2,0,1.4,2.1,7.6,0.8,0.3,0,0,0.1,0.5,0,0,0,0,0,0,265.9,336.9,58.5,4.6,17.5,151.4,461,395.2,58.7,9.6,24.3,205.5,856.2,68.3,229.8,1154.3,544,610.3,1154.3
3/1/2022,2017,20187293,34522,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Natural Gas,INTRASTATE,INDIANA,0.35,1.75,0,0,0.33,0.44,0,1.86,0,0,0,0.18,7.9,77.15,0,0,0.05,30.3,0,0,0,0,0,0,8.25,80.76,0,0,0.38,30.92,22.49,266.19,0,0.29,22.24,158.24,3.77,42.21,0,0,3.75,26.29,0,0.11,0,0,0,0.01,0,0,0,0,0,0,26.26,308.51,0,0.29,25.99,184.54,34.51,389.27,0,0.29,26.37,215.46,423.78,0.29,241.83,665.9,60.88,605.02,665.9
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.06,4.14,11.93,0,0,0,4.32,0,0,0,0,0,1.13,0,0,0,0,0,0.17,0,0,0,0,0,0,4.14,11.93,0,0,0,5.62,4.14,11.93,0,0,0,5.68,16.07,0,5.68,21.75,4.14,17.61,21.75
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,IOWA,0.46,0.26,0,0,1.4,0,2.07,0.29,0,0,0.44,0,7.34,1.54,0,0,3.97,0.16,0,0,0,0,0,0,9.87,2.09,0,0,5.81,0.16,251.46,986.04,0,161.65,468.99,2402.74,5.41,23.14,0,0.94,8.5,25.84,4.77,9.47,0,0.01,7.69,10.1,0,0,0,0,0,0,261.64,1018.65,0,162.6,485.18,2438.68,271.51,1020.74,0,162.6,490.99,2438.84,1292.25,162.6,2929.83,4384.68,762.5,3622.18,4384.68
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,KANSAS,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,150.48,631.21,0.02,66.5,108.9,769.27,0,0.51,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,150.48,631.72,0.02,66.5,108.9,770.89,150.48,631.86,0.02,66.5,108.9,770.89,782.34,66.52,879.79,1728.65,259.4,1469.25,1728.65
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MICHIGAN,0,0,0,0,0,0,0.31,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,186.47,57.55,0.05,6.84,0,0.53,6.42,5.28,0,1.14,0,0.04,1.95,2.05,0,0.01,0,0,0,0,0,0,0,0,194.84,64.88,0.05,7.99,0,0.57,195.39,64.88,0.05,7.99,0,0.57,260.27,8.04,0.57,268.88,195.44,73.44,268.88
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MINNESOTA,11.39,0.82,0,0,3.53,0,2.58,0.7,0.06,0,0.43,0,54.44,7.62,0,0.07,8.95,0.32,0,0,0,0,0,0,68.41,9.14,0.06,0.07,12.91,0.32,475.33,861.84,94.57,200.78,437.54,866.04,68.94,49.65,2.27,7.08,24.68,24.01,67.67,44.57,0.16,1.19,20.29,12.14,0,0,0,0,0,0,611.94,956.06,97,209.05,482.51,902.19,680.35,965.2,97.06,209.12,495.42,902.51,1645.55,306.18,1397.93,3349.66,1272.83,2076.83,3349.66
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEBRASKA,2.66,0.64,0,0,0.14,0,0.59,0.26,0,0,0,0,20.54,3.58,0,0,0,0.05,0,0,0,0,0,0,23.79,4.48,0,0,0.14,0.05,129.46,602.12,0,24.08,106.22,689.77,7.78,12.24,0,0,0.07,9.07,14.16,14.11,0,0,0,4.09,0,0,0,0,0,0,151.4,628.47,0,24.08,106.29,702.93,175.19,632.95,0,24.08,106.43,702.98,808.14,24.08,809.41,1641.63,281.62,1360.01,1641.63
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEW MEXICO,0.06,0,0,0,0,0,0.26,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,1.33,7.86,2.47,0,0.32,59.72,0.35,0,0,0,0,0.81,2.81,0,0,0,0,0,0,0,0,0,0,0,4.49,7.86,2.47,0,0.32,60.53,5.07,7.86,2.47,0,0.32,60.53,12.93,2.47,60.85,76.25,7.86,68.39,76.25
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,184.23,0,0,49.07,0.02,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,184.73,0,0,49.07,0.02,0.14,184.73,0,0,49.07,0.02,184.87,0,49.09,233.96,49.21,184.75,233.96
3/1/2022,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH DAKOTA,0.28,0.03,0,0,0,0,0,0.19,0,0,0,0,7.76,0.31,0,0,0.08,0,0,0,0,0,0,0,8.04,0.53,0,0,0.08,0,20.14,139.66,0,0,25.67,575.31,0.82,5.47,0,0,0,3.93,11.35,1.78,0,0,0.05,0.7,0,0,0,0,0,0,32.31,146.91,0,0,25.72,579.94,40.35,147.44,0,0,25.8,579.94,187.79,0,605.74,793.53,66.15,727.38,793.53
