DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLTONC1,PARTLTONC2,PARTLTONC3,PARTLTONC4,PARTLTONTOT,PARTLTOFFC1,PARTLTOFFTOT,PARTLTC1TOT,PARTLTC2TOT,PARTLTC3TOT,PARTLTC4TOT,PARTLTTOTAL,PARTLGONAC2,PARTLGONAC3,PARTLGONAC4,PARTLGONATOT,PARTLGONBC2,PARTLGONBC3,PARTLGONBC4,PARTLGONBTOT,PARTLGOFFC1,PARTLGOFFTOT,PARTLGC1TOT,PARTLGC2TOT,PARTLGC3TOT,PARTLGC4TOT,PARTLGTOTAL,PARTLC1TOT,PARTLC2TOT,PARTLC3TOT,PARTLC4TOT,PARTLTOTAL,PARTLTONIMP,PARTLTOFFIMP,PARTLTOTALIMP
03/01/22,2018,20190377,35712,3,ACADIAN GAS PIPELINE SYSTEM,Natural Gas,INTRASTATE,LOUISIANA,655.55,26.786,37.923,0.548,720.807,0,0,655.55,26.786,37.923,0.548,720.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.55,26.786,37.923,0.548,720.807,14.425,,14.425
03/01/22,2018,20190613,35959,21,"ACACIA NATURAL GAS, L.L.C.",Natural Gas,INTRASTATE,TEXAS,94.492,24.6,3.697,0,122.789,0,0,94.492,24.6,3.697,0,122.789,0,0.612,0,0.612,0,0,0,0,0,0,0,0,0.612,0,0.612,94.492,24.6,4.309,0,123.401,1.653,,1.653
03/01/22,2018,20190424,35760,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTERSTATE,LOUISIANA,205.2,82.89,40.61,0,328.7,0,0,205.2,82.89,40.61,0,328.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.2,82.89,40.61,0,328.7,3.69,,3.69
03/01/22,2018,20190424,35760,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTERSTATE,TEXAS,69.68,43.71,37.11,0,150.5,0,0,69.68,43.71,37.11,0,150.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.68,43.71,37.11,0,150.5,7.7,,7.7
03/01/22,2018,20190424,35760,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,CALIFORNIA,1.76,2.61,7.57,2.17,14.11,0,0,1.76,2.61,7.57,2.17,14.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,2.61,7.57,2.17,14.11,4.93,,4.93
03/01/22,2018,20190424,35760,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,OHIO,0,0.12,1.92,0,2.04,0,0,0,0.12,1.92,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,1.92,0,2.04,0,,0
03/01/22,2018,20190424,35760,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,TEXAS,11.15,24.42,17.06,0,52.63,0,0,11.15,24.42,17.06,0,52.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.15,24.42,17.06,0,52.63,0.91,,0.91
03/01/22,2018,20190304,35625,117,AIR PRODUCTS & CHEMICALS INC,Other Gas-Carbon Monoxide,INTRASTATE,TEXAS,36.27,19.46,34.14,0,89.87,0,0,36.27,19.46,34.14,0,89.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.27,19.46,34.14,0,89.87,2,,2
03/01/22,2018,20190311,35644,117,AIR PRODUCTS & CHEMICALS INC,Other Gas-Fuel Gas,INTRASTATE,LOUISIANA,5.94,1.27,2.77,0,9.98,0,0,5.94,1.27,2.77,0,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,1.27,2.77,0,9.98,0.63,,0.63
03/01/22,2018,20190308,35629,117,AIR PRODUCTS & CHEMICALS INC,Synthetic Gas,INTRASTATE,TEXAS,4.96,6.05,11.46,0,22.47,0,0,4.96,6.05,11.46,0,22.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,6.05,11.46,0,22.47,1.66,,1.66
03/01/22,2018,20191009,36373,180,SPIRE ALABAMA INC.,Natural Gas,INTRASTATE,ALABAMA,57.815,70.002,95.919,2.134,225.87,0,0,57.815,70.002,95.919,2.134,225.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.815,70.002,95.919,2.134,225.87,25.88,,25.88
03/01/22,2018,20190687,36036,189,"AMERICAN MIDSTREAM (ALATENN), LLC",Natural Gas,INTERSTATE,ALABAMA,162.158,2.531,73.256,0,237.945,0,0,162.158,2.531,73.256,0,237.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.158,2.531,73.256,0,237.945,20.89,,20.89
03/01/22,2018,20190687,36036,189,"AMERICAN MIDSTREAM (ALATENN), LLC",Natural Gas,INTERSTATE,MISSISSIPPI,31.69,0,2.9,0,34.59,0,0,31.69,0,2.9,0,34.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.69,0,2.9,0,34.59,0.24,,0.24
03/01/22,2018,20190687,36036,189,"AMERICAN MIDSTREAM (ALATENN), LLC",Natural Gas,INTERSTATE,TENNESSEE,20.855,0,1.51,0,22.365,0,0,20.855,0,1.51,0,22.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.855,0,1.51,0,22.365,,,
03/01/22,2018,20190414,35750,207,ALASKA PIPELINE CO,Natural Gas,INTRASTATE,ALASKA,216.8,65.545,106.373,0,388.718,0,0,216.8,65.545,106.373,0,388.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.8,65.545,106.373,0,388.718,37.243,0,37.243
03/01/22,2018,20190692,36535,270,"ALEXANDRIA MUNICIPLE GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,LOUISIANA,0.11,0,0,0,0.11,0,0,0.11,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.11,,,
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,CONNECTICUT,126.51,85.09,175.39,0,386.99,0,0,126.51,85.09,175.39,0,386.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.51,85.09,175.39,0,386.99,111.27,0,111.27
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MASSACHUSETTS,111.32,85.47,205.26,12.79,414.84,41.87,41.87,153.19,85.47,205.26,12.79,456.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.19,85.47,205.26,12.79,456.71,111.17,2.75,113.92
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW JERSEY,46.21,9.93,79.74,0,135.88,0,0,46.21,9.93,79.74,0,135.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.21,9.93,79.74,0,135.88,62.21,0,62.21
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW YORK,23.6,10.43,53.4,0,87.43,0,0,23.6,10.43,53.4,0,87.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6,10.43,53.4,0,87.43,46.43,0,46.43
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,OCS-Atlantic,0,0,0,0,0,3.57,3.57,3.57,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,3.57,,,
03/01/22,2018,20190885,39793,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,RHODE ISLAND,20.17,11.75,28.13,0,60.05,0,0,20.17,11.75,28.13,0,60.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.17,11.75,28.13,0,60.05,13.28,0,13.28
03/01/22,2018,20190375,36618,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,KANSAS,1.71,0,0.01,0,1.72,0,0,1.71,0,0.01,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0.01,0,1.72,0,,0
03/01/22,2018,20190375,36618,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,TEXAS,13.83,0.4,0,0,14.23,0,0,13.83,0.4,0,0,14.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.83,0.4,0,0,14.23,0,,0
03/01/22,2018,20190580,35924,402,"MARKWEST ENERGY EAST TEXAS GAS COMPANY, L.L.C.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,20.79,0,0,20.79,0,0,0,0,0,0,0,20.79,0,0,20.79,0,20.79,0,0,20.79,0,,0
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ARKANSAS,61.171,1.916,1.295,0,64.382,0,0,61.171,1.916,1.295,0,64.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.171,1.916,1.295,0,64.382,1.694,,1.694
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ILLINOIS,558.158,55.418,22.705,0,636.281,0,0,558.158,55.418,22.705,0,636.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.158,55.418,22.705,0,636.281,35.948,,35.948
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,INDIANA,765.812,164.188,46.209,0,976.209,0,0,765.812,164.188,46.209,0,976.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765.812,164.188,46.209,0,976.209,71.194,,71.194
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,IOWA,583.393,11.091,7.062,0,601.546,0,0,583.393,11.091,7.062,0,601.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.393,11.091,7.062,0,601.546,3.827,,3.827
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KANSAS,827.611,4.487,0,0,832.098,0,0,827.611,4.487,0,0,832.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827.611,4.487,0,0,832.098,0,,0
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KENTUCKY,263.673,14.448,0,0,278.121,0,0,263.673,14.448,0,0,278.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.673,14.448,0,0,278.121,0.353,,0.353
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,LOUISIANA,852.856,86.353,13.196,0,952.405,0,0,852.856,86.353,13.196,0,952.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.856,86.353,13.196,0,952.405,10.253,,10.253
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MICHIGAN,983.742,254.902,73.425,0,1312.069,0,0,983.742,254.902,73.425,0,1312.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983.742,254.902,73.425,0,1312.069,83.601,,83.601
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MISSISSIPPI,320.169,41.049,11.741,0,372.959,0,0,320.169,41.049,11.741,0,372.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.169,41.049,11.741,0,372.959,14.431,,14.431
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MISSOURI,268.106,1.715,2.391,0,272.212,0,0,268.106,1.715,2.391,0,272.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.106,1.715,2.391,0,272.212,2.595,,2.595
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,NEBRASKA,8.638,0,0,0,8.638,0,0,8.638,0,0,0,8.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.638,0,0,0,8.638,0,,0
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OHIO,264.078,30.6,21.634,0,316.312,0,0,264.078,30.6,21.634,0,316.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.078,30.6,21.634,0,316.312,21.348,,21.348
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OKLAHOMA,346.166,0,0,0,346.166,0,0,346.166,0,0,0,346.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.166,0,0,0,346.166,0,,0
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,TENNESSEE,296.214,30.263,2.391,0,328.868,0,0,296.214,30.263,2.391,0,328.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.214,30.263,2.391,0,328.868,2.311,,2.311
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,TEXAS,137.062,0,0,0,137.062,0,0,137.062,0,0,0,137.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.062,0,0,0,137.062,0,,0
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,WISCONSIN,1358.228,271.372,185.216,0,1814.816,0,0,1358.228,271.372,185.216,0,1814.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.228,271.372,185.216,0,1814.816,128.377,,128.377
03/01/22,2018,20190868,36221,405,ANR PIPELINE CO,Natural Gas,INTRASTATE,MICHIGAN,2.434,0.495,0,0,2.929,0,0,2.434,0.495,0,0,2.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.434,0.495,0,0,2.929,0,,0
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTERSTATE,NEW MEXICO,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,,0
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTERSTATE,TEXAS,15.2,0,0,0,15.2,0,0,15.2,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,15.2,0,,0
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTERSTATE,WYOMING,239.8,2.47,0,0,242.27,0,0,239.8,2.47,0,0,242.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.8,2.47,0,0,242.27,0,,0
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTRASTATE,COLORADO,3.41,0,0,0,3.41,0,0,3.41,0,0,0,3.41,234.58,195.41,0,429.99,0,0,0,0,0,0,0,234.58,195.41,0,429.99,3.41,234.58,195.41,0,433.4,,,
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTRASTATE,UTAH,3.2,0,0.33,0,3.53,0,0,3.2,0,0.33,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0.33,0,3.53,0.33,,0.33
03/01/22,2018,20190987,36977,473,ANADARKO PETROLEUM CORP,Natural Gas,INTRASTATE,WYOMING,70.02,0,0,0,70.02,0,0,70.02,0,0,0,70.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.02,0,0,0,70.02,0,,0
03/01/22,2018,20190237,35552,515,DAKOTA GASIFICATION COMPANY,Synthetic Gas,INTRASTATE,NORTH DAKOTA,39.77,0,0,0,39.77,0,0,39.77,0,0,0,39.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.77,0,0,0,39.77,0,,0
03/01/22,2018,20190443,35780,570,FERNDALE PIPELINE SYSTEM,Natural Gas,INTRASTATE,WASHINGTON,24.6,9.2,2.4,0,36.2,0,0,24.6,9.2,2.4,0,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,9.2,2.4,0,36.2,2,,2
03/01/22,2018,20190592,36593,585,ARGYLE MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,MINNESOTA,2.1,0,0,0,2.1,0,0,2.1,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,2.1,0,,0
03/01/22,2018,20190641,35987,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,ARKANSAS,2225.51,492.082,209.5,0.46,2927.552,0,0,2225.51,492.082,209.5,0.46,2927.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225.51,492.082,209.5,0.46,2927.552,51.47,,51.47
03/01/22,2018,20190641,35987,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,KANSAS,26.71,1.94,4.4,0,33.05,0,0,26.71,1.94,4.4,0,33.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.71,1.94,4.4,0,33.05,1.38,,1.38
03/01/22,2018,20190641,35987,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,LOUISIANA,757.94,127.12,65.29,0,950.35,0,0,757.94,127.12,65.29,0,950.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.94,127.12,65.29,0,950.35,10.73,,10.73
03/01/22,2018,20190641,35987,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0.71,0.71,1.86,0,3.28,0,0,0.71,0.71,1.86,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.71,1.86,0,3.28,0,,0
03/01/22,2018,20190641,35987,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSOURI,2.28,0,0,0,2.28,0,0,2.28,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,2.28,0,,0
03/01/22,2018,20190641,35987,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,OKLAHOMA,1353.588,73.52,58.88,0,1485.988,0,0,1353.588,73.52,58.88,0,1485.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353.588,73.52,58.88,0,1485.988,12.89,,12.89
03/01/22,2018,20190641,35987,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,TENNESSEE,7.16,0.32,0,0,7.48,0,0,7.16,0.32,0,0,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,0.32,0,0,7.48,0,,0
03/01/22,2018,20190641,35987,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,TEXAS,342.36,100.53,44.61,0,487.5,0,0,342.36,100.53,44.61,0,487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.36,100.53,44.61,0,487.5,8.1,,8.1
03/01/22,2018,20190314,35647,603,CENTERPOINT ENERGY RESOURCES CORP.,Natural Gas,INTRASTATE,ARKANSAS,6.579,35.237,45.604,0,87.42,0,0,6.579,35.237,45.604,0,87.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.579,35.237,45.604,0,87.42,9.44,,9.44
03/01/22,2018,20190314,35647,603,CENTERPOINT ENERGY RESOURCES CORP.,Natural Gas,INTRASTATE,OKLAHOMA,0,0,1.83,0,1.83,0,0,0,0,1.83,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,1.83,0,,0
03/01/22,2018,20190941,36299,621,ARKANSAS OKLAHOMA GAS CORP,Natural Gas,INTRASTATE,ARKANSAS,31.12,17.06,13.75,0,61.93,0,0,31.12,17.06,13.75,0,61.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.12,17.06,13.75,0,61.93,4.72,,4.72
03/01/22,2018,20190941,36299,621,ARKANSAS OKLAHOMA GAS CORP,Natural Gas,INTRASTATE,OKLAHOMA,38.08,18.28,8.32,0,64.68,0,0,38.08,18.28,8.32,0,64.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.08,18.28,8.32,0,64.68,0.96,,0.96
03/01/22,2018,20190854,36207,660,"ARLINGTON ENERGY GROUP, LLC",Natural Gas,INTRASTATE,MISSISSIPPI,12,5,5,0,22,0,0,12,5,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,5,0,22,0,,0
03/01/22,2018,20190626,35972,792,ATLANTA GAS LIGHT CO,Landfill Gas,INTRASTATE,GEORGIA,0.4,0.7,5.4,0,6.5,0,0,0.4,0.7,5.4,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.7,5.4,0,6.5,6.4,,6.4
03/01/22,2018,20190627,38516,792,ATLANTA GAS LIGHT CO,Natural Gas,INTRASTATE,GEORGIA,402.5,192.5,441.6,2.5,1039.1,0,0,402.5,192.5,441.6,2.5,1039.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.5,192.5,441.6,2.5,1039.1,447.1,,447.1
03/01/22,2018,20190509,35847,840,MOJAVE PIPELINE OPERATING COMPANY,Natural Gas,INTERSTATE,ARIZONA,1.51,0.45,0,0,1.96,0,0,1.51,0.45,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.45,0,0,1.96,0.45,,0.45
03/01/22,2018,20190509,35847,840,MOJAVE PIPELINE OPERATING COMPANY,Natural Gas,INTERSTATE,CALIFORNIA,544.47,13.68,1.47,0,559.62,0,0,544.47,13.68,1.47,0,559.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.47,13.68,1.47,0,559.62,11.06,,11.06
03/01/22,2018,20190897,36372,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Hydrogen Gas,INTRASTATE,LOUISIANA,1.28,0,0,0,1.28,0,0,1.28,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,1.28,,,
03/01/22,2018,20190897,36372,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Hydrogen Gas,INTRASTATE,TEXAS,250.401,34.939,39.318,0,324.658,,,250.401,34.939,39.318,0,324.658,,,,,,,,,,,,,,,,250.401,34.939,39.318,0,324.658,6.28,,6.28
03/01/22,2018,20190894,36250,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Natural Gas,INTRASTATE,TEXAS,0,0,0.987,0,0.987,0,0,0,0,0.987,0,0.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987,0,0.987,0,,0
03/01/22,2018,20190896,36252,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Synthetic Gas,INTRASTATE,TEXAS,39.365,3.495,0,0,42.86,0,0,39.365,3.495,0,0,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.365,3.495,0,0,42.86,0,,0
03/01/22,2018,20190682,36029,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,CALIFORNIA,246.838,0,0.031,0,246.869,0,0,246.838,0,0.031,0,246.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.838,0,0.031,0,246.869,0.606,,0.606
03/01/22,2018,20190682,36029,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,NEVADA,247.837,0.913,26.836,0,275.586,0,0,247.837,0.913,26.836,0,275.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.837,0.913,26.836,0,275.586,29.378,,29.378
03/01/22,2018,20190682,36029,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,UTAH,686.786,4.983,49.122,0,740.891,0,0,686.786,4.983,49.122,0,740.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.786,4.983,49.122,0,740.891,72.405,,72.405
03/01/22,2018,20190682,36029,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,WYOMING,154.036,0,0,0,154.036,0,0,154.036,0,0,0,154.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.036,0,0,0,154.036,,,
03/01/22,2018,20190575,35919,860,"FAIRBANK, CITY OF",Natural Gas,INTRASTATE,IOWA,8.074,0,0,0,8.074,0,0,8.074,0,0,0,8.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.074,0,0,0,8.074,,,
03/01/22,2018,20190719,36068,872,LAFITTE GAS PIPELINE,Hydrogen Gas,INTRASTATE,LOUISIANA,1.496,2.307,2.087,0,5.89,0,0,1.496,2.307,2.087,0,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496,2.307,2.087,0,5.89,0,,0
03/01/22,2018,20190720,36069,872,LAFITTE GAS PIPELINE,Natural Gas,INTRASTATE,LOUISIANA,0,4.406,1.317,0,5.723,0,0,0,4.406,1.317,0,5.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.406,1.317,0,5.723,1.105,,1.105
03/01/22,2018,20190936,36294,878,"JEFFERSON GAS, LLC",Natural Gas,INTRASTATE,KENTUCKY,43,1,0,0,44,0,0,43,1,0,0,44,0,0,0,0,15,2,1,18,0,0,0,15,2,1,18,43,16,2,1,62,,,
03/01/22,2018,20190207,35518,899,5P GAS PIPELINE COMPANY,Natural Gas,INTRASTATE,TEXAS,7,1,0,0,8,0,0,7,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,8,,,
03/01/22,2018,20197712,35229,929,"SEBRING GAS SYSTEM, INC",Natural Gas,INTRASTATE,FLORIDA,0.179,0,0,0,0.179,0,0,0.179,0,0,0,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,0,0,0.179,,,
03/01/22,2018,20197748,35266,952,ENERFIN RESOURCES II-92 LIMITED PARTNERSHIP,Natural Gas,INTRASTATE,TEXAS,10,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,,,
03/01/22,2018,20190401,35737,967,"PINEDALE NATURAL GAS, INC",Natural Gas,INTRASTATE,WYOMING,6.4,0.64,0,0,7.04,0,0,6.4,0.64,0,0,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.64,0,0,7.04,0,,0
03/01/22,2018,20197679,36505,977,"LAKIN, CITY OF",Natural Gas,INTRASTATE,KANSAS,0,0.9,0,0,0.9,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.9,,,
03/01/22,2018,20197747,35264,978,LAWRENCE PAPER CO,Natural Gas,INTRASTATE,KANSAS,0.779,0,0,0,0.779,0,0,0.779,0,0,0,0.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779,0,0,0,0.779,0,,0
03/01/22,2018,20190745,36094,980,APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY,Natural Gas,INTRASTATE,VIRGINIA,0,15.323,0,0,15.323,0,0,0,15.323,0,0,15.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.323,0,0,15.323,,,
03/01/22,2018,20190784,36135,993,CROSSROADS PIPELINE COMPANY,Natural Gas,INTERSTATE,INDIANA,105.1,17.4,16.8,0,139.3,0,0,105.1,17.4,16.8,0,139.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.1,17.4,16.8,0,139.3,10.2,,10.2
