DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQC1HCAA1,PARTQC1HCAA1INC,PARTQC1HCAA2,PARTQC1HCAA2INC,PARTQC1HCAA3,PARTQC1HCAA3INC,PARTQC1HCAA4,PARTQC1HCAA4INC,PARTQC1HCAC,PARTQC1HCACINC,PARTQC1HCAD,PARTQC1HCADINC,PARTQC1HCAOTH,PARTQC1HCAOTHINC,PARTQC1NHCAA1,PARTQC1NHCAA2,PARTQC1NHCAA3,PARTQC1NHCAA4,PARTQC1NHCAC,PARTQC1NHCAD,PARTQC1NHCAOTH,PARTQC2HCAA1,PARTQC2HCAA1INC,PARTQC2HCAA2,PARTQC2HCAA2INC,PARTQC2HCAA3,PARTQC2HCAA3INC,PARTQC2HCAA4,PARTQC2HCAA4INC,PARTQC2HCAC,PARTQC2HCACINC,PARTQC2HCAD,PARTQC2HCADINC,PARTQC2HCAOTH,PARTQC2HCAOTHINC,PARTQC2NHCAA1,PARTQC2NHCAA2,PARTQC2NHCAA3,PARTQC2NHCAA4,PARTQC2NHCAC,PARTQC2NHCAD,PARTQC2NHCAOTH,PARTQC3HCAA1,PARTQC3HCAA1INC,PARTQC3HCAA2,PARTQC3HCAA2INC,PARTQC3HCAA3,PARTQC3HCAA3INC,PARTQC3HCAA4,PARTQC3HCAA4INC,PARTQC3HCAC,PARTQC3HCACINC,PARTQC3HCAD,PARTQC3HCADINC,PARTQC3HCAOTH,PARTQC3HCAOTHINC,PARTQC3NHCAA1,PARTQC3NHCAA1INC,PARTQC3NHCAA2,PARTQC3NHCAA2INC,PARTQC3NHCAA3,PARTQC3NHCAA3INC,PARTQC3NHCAA4,PARTQC3NHCAA4INC,PARTQC3NHCAC,PARTQC3NHCACINC,PARTQC3NHCAD,PARTQC3NHCADINC,PARTQC3NHCAOTH,PARTQC3NHCAOTHINC,PARTQC4HCAA1,PARTQC4HCAA1INC,PARTQC4HCAA2,PARTQC4HCAA2INC,PARTQC4HCAA3,PARTQC4HCAA3INC,PARTQC4HCAA4,PARTQC4HCAA4INC,PARTQC4HCAC,PARTQC4HCACINC,PARTQC4HCAD,PARTQC4HCADINC,PARTQC4HCAOTH,PARTQC4HCAOTHINC,PARTQC4NHCAA1,PARTQC4NHCAA1INC,PARTQC4NHCAA2,PARTQC4NHCAA2INC,PARTQC4NHCAA3,PARTQC4NHCAA3INC,PARTQC4NHCAA4,PARTQC4NHCAA4INC,PARTQC4NHCAC,PARTQC4NHCACINC,PARTQC4NHCAD,PARTQC4NHCADINC,PARTQC4NHCAOTH,PARTQC4NHCAOTHINC,PARTQA1TOT,PARTQA1INCTOT,PARTQA2TOT,PARTQA2INCTOT,PARTQA3TOT,PARTQA3INCTOT,PARTQA4TOT,PARTQA4INCTOT,PARTQCTOT,PARTQCINCTOT,PARTQDTOT,PARTQDINCTOT,PARTQOTHTOT,PARTQOTHINCTOT,PARTQALLTOTAL,PARTQALLINCTOTAL,PARTQOTHC1HCA,PARTQOTHC1NOHCA,PARTQOTHC2HCA,PARTQOTHC2NOHCA,PARTQOTHC3HCA,PARTQOTHC3NOHCA,PARTQOTHC4HCA,PARTQOTHC4NOHCA
3/1/2022,2020,20211098,39417,3,ACADIAN GAS PIPELINE SYSTEM,Natural Gas,INTRASTATE,LOUISIANA,4.984,0,0.102,0,0,0,0,0,0.03,0,0,0,0,0,679.992,295.471,0,42.832,95.913,0,0,4.452,0,0.377,0,0,0,0,0,0.677,0,0,0,0,0,34.541,46.054,0,1.465,10.25,0,0,9.03,0,3.693,0,0,0,0,0,1.935,0,0,0,0,0,12.782,0.116,42.747,0,0,0,0.847,0.716,4.663,0.05,0,0,0,0,0,0,0.279,0,0,0,0,0,0,0,0,0,0,0,0.215,0.215,0.057,0,0,0,0,0,0,0,0,0,0,,745.996,0.331,388.78,0,0,0,45.144,0.716,113.468,0.05,0,0,0,0,1293.388,1.097,,,,,,,,
3/1/2022,2020,20211311,39644,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTERSTATE,LOUISIANA,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,82.69,0,120.61,0,0,0,0,0,0.28,0,0,0,0.01,0,0,0,0,0,0,0,0,52.81,0,30.86,0,0,0,0,0,1.71,0,0,0,1.64,0,0,0,0,0,0,0,0,0,22.53,0,0,0,15.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,160.08,0,0,0,168.65,0,0,0,0,0,0,0,328.73,0,,,,,,,,
3/1/2022,2020,20211311,39644,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTERSTATE,TEXAS,0,0,0.02,0,0,0,0.03,0,0,0,0,0,0,0,0,52.41,0,19.34,0,0,0,0,0,0.12,0,0,0,0.49,0,0,0,0,0,0,0,0,23.31,0,20.95,0,0,0,0,0,1.52,0,0,0,5.48,0,0,0,0,0,0,0,0,0,13.02,0,0,0,15.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,90.4,0,0,0,61.84,0,0,0,0,0,0,0,152.24,0,,,,,,,,
3/1/2022,2020,20211311,39644,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.93,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0.03,0,0,0,0,0,1.95,0,0,0,1.05,0,0,0,0,0,0,0,0,0,2.84,0,0,0,1.74,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.06,0,0,0,0,0,0,,0.58,0,10.4,0,0,0,3.14,0,0,0,0,0,0,0,14.12,0,,,,,,,,
3/1/2022,2020,20211311,39644,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,1.96,0,,,,,,,,
3/1/2022,2020,20211311,39644,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,9.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,2.88,0,19.8,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0.37,0,0.33,0,0,0,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.54,0,3.67,0,0,0,45.12,0,0,0,0,0,0,0,50.33,0,,,,,,,,
3/1/2022,2020,20211305,39638,117,AIR PRODUCTS & CHEMICALS INC,Other Gas-Carbon Monoxide,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,33.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,17.14,0,0,0,0.52,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0.95,0,0,0,0,0,31.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.17,0,0,0,0,0,83.71,0,0,0,0,0,0,0,89.88,0,,,,,,,,
3/1/2022,2020,20211294,39622,117,AIR PRODUCTS & CHEMICALS INC,Other Gas-Fuel Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,,,,,,,,
3/1/2022,2020,20211306,39639,117,AIR PRODUCTS & CHEMICALS INC,Synthetic Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,3.51,0,0,0,0,0,0.77,0,0,0,0.68,0,0,0,0,0,0,0,0,0,3,0,0,0,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,6.42,0,0,0,15.69,0,0,0,0,0,0,0,22.11,0,,,,,,,,
3/1/2022,2020,20211181,39501,180,SPIRE ALABAMA INC.,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.648,43.678,0,0,0,0,0,0,0,2.289,0,0,0,0,0,0,0,0,0,0,0,2.526,66.643,0,0,0,0,0,0,0,23.422,0,0,0,0,0,0,0,0,0,0,0,3.693,0,64.302,1.656,0,0,0,0,0,0,0,0,0,0,0,0,1.953,0,0,0,0,0,0,0,0,0,0,0,0,0,1.367,0,0,0,0,0,0,0,0,0,0,,18.867,0,203.654,1.656,0,0,0,0,0,0,0,0,0,0,222.521,1.656,,,,,,,,
3/1/2022,2020,20210467,38743,189,"BBT ALATENN, LLC",Natural Gas,INTERSTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.531,0,0,0,0,0,0,0,20.89,0.55,0,0,0,0,0,0,0,0,0,0,0,0,52.36,2.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,237.939,2.569,0,0,0,0,0,0,0,0,0,0,237.939,2.569,,,,,,,,
3/1/2022,2020,20210467,38743,189,"BBT ALATENN, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34.59,0,0,0,0,0,0,0,0,0,0,0,34.59,0,,,,,,,,
3/1/2022,2020,20210467,38743,189,"BBT ALATENN, LLC",Natural Gas,INTERSTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,22.365,0,0,0,0,0,0,0,0,0,0,0,22.365,0,,,,,,,,
3/1/2022,2020,20210433,38707,207,ALASKA PIPELINE CO,Natural Gas,INTRASTATE,ALASKA,0.008,0,0.414,0,0,0,0,0,0,0,0,0,0,0,29.779,181.25,0,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,2.7,46.071,0,0,0,0,0,0.298,0,38.322,0,0,0,0,0,0,0,0,0,0,0,1.571,0.574,85.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34.356,0.574,352.538,0,0,0,0,0,0,0,0,0,0,0,386.894,0.574,,,,,,,,
3/1/2022,2020,20210494,38773,270,"ALEXANDRIA MUNICIPLE GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,,,,,,,,
3/1/2022,2020,20210710,39791,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,CONNECTICUT,7.73,0,2.07,0,1.56,0,0,0,3.94,0,0,0,0,0,66.46,26.28,11.1,0,6.96,0,0,11.27,0,0.72,0,2.14,0,0,0,0.2,0,0,0,0,0,48.34,6.56,7.76,0,7.67,0,0,50.79,1.07,14.48,0.24,14.89,0,0,0,3.8,0,0,0,0,0,45.89,7.34,22.1,1.97,7.25,0,0,0,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,230.48,8.41,72.21,2.21,44.7,0,0,0,39.66,0,0,0,0,0,387.05,10.62,,,,,,,,
3/1/2022,2020,20210710,39791,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MASSACHUSETTS,5.49,0.08,1.88,0,0,0,0,0,0,0,0,0,0,0,113.45,31.54,0,0,0,0,0,4.72,0,1.35,0,0,0,0,0,0,0,0,0,0,0,56.01,23.32,0,0,0,0,0,59.25,0.32,28.17,0.01,0.22,0,0,0,0.57,0,0,0,0,0,84.93,0.15,31.3,0.01,0,0,0,0,1.97,0,0,0,0,0,9.62,0.82,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,333.47,1.37,120.74,0.02,0.22,0,0,0,2.54,0,0,0,0,0,456.97,1.39,,,,,,,,
3/1/2022,2020,20210710,39791,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW JERSEY,8.69,0,0.39,0,1.86,0,0,0,0,0,0,0,0,0,27.71,3.57,3.9,0,0.08,0,0,2.17,0,0.07,0,0,0,0,0,0,0,0,0,0,0,7.72,0.01,0,0,0,0,0,45.07,0,3.87,0,0,0,0,0,0.12,0,0,0,0,0,29.77,0,0.84,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,121.13,0,8.75,0,5.79,0,0,0,0.2,0,0,0,0,0,135.87,0,,,,,,,,
3/1/2022,2020,20210710,39791,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW YORK,2.11,0.01,1.17,0,2.68,0,0,0,0,0,0,0,0,0,4.41,3.36,8.74,0,0,0,0,1.34,0,0.67,0,1.1,0,0,0,0,0,0,0,0,0,2.96,1.24,2.61,0,0,0,0,19,0.01,2.49,0,17.58,0,0,0,0,0,0,0,0,0,7.21,0.01,0.69,0.02,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37.03,0.03,9.62,0.02,40.81,0,0,0,0,0,0,0,0,0,87.46,0.05,,,,,,,,
3/1/2022,2020,20210710,39791,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,OCS-Atlantic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,,,,,,,,
3/1/2022,2020,20210710,39791,288,"ALGONQUIN GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,RHODE ISLAND,0.12,0,0.2,0,0,0,0,0,0,0,0,0,0,0,14.13,3.25,2.52,0,0,0,0,0.96,0,0.21,0,0,0,0,0,0,0,0,0,0,0,6.59,1.69,0,0,2.32,0,0,10.46,0,1.11,0,0,0,0,0,0.23,0,0,0,0,0,10.1,0.02,3.39,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,42.36,0.02,9.85,0,2.52,0,0,0,5.39,0,0,0,0,0,60.12,0.02,,,,,,,,
3/1/2022,2020,20210418,38689,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,,,,,,,,
3/1/2022,2020,20210418,38689,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14.23,0,0,0,0,0,0,0,0,0,0,0,0,0,14.23,0,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ARKANSAS,0.268,0.109,0,0,0,0,0,0,0,0,0,0,0,0,61.602,0.192,0.002,0,0,0,0,0.26,0.205,0,0,0,0,0,0,0,0,0,0,0,0,0.763,0,0,0,0,0,0,1.248,0.339,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64.188,0.653,0.192,0,0.002,0,0,0,0,0,0,0,0,0,64.382,0.653,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ILLINOIS,10.183,1.349,0.115,0,0.792,0,0,0,0,0,0,0,0,0,495.377,2.196,48.429,0,0,0,0,7.925,1.229,0.996,0,0.756,0,0,0,0,0,0,0,0,0,42.528,3.233,1.213,0,0,0,0,12.624,2.907,5.679,0,1.199,0,0,0,0,0,0,0,0,0,1.618,0.187,1.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,570.255,5.672,13.632,0,52.389,0,0,0,0,0,0,0,0,0,636.276,5.672,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,INDIANA,16.224,2.749,1.12,0,2.22,0,0,0,0,0,0,0,0,0,713.076,11.015,19.952,0,0,0,0,17.567,2.573,2.92,0,1.862,0,0,0,0.003,0,0,0,0,0,124.129,11.856,7.054,0,0.019,0,0,20.777,3.61,18.063,0.17,0.947,0,0,0,0,0,0,0,0,0,2.578,0.71,4.728,0.35,0,0,0,0,0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,894.351,9.642,49.702,0.52,32.035,0,0,0,0.209,0,0,0,0,0,976.297,10.162,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,IOWA,1.291,0.969,0,0,0,0,0,0,0,0,0,0,0,0,547.756,5.864,26.27,0,0,0,0,0.019,0.019,0.024,0,0,0,0,0,0,0,0,0,0,0,6.458,4.184,2.408,0,0,0,0,1.589,1.589,2.26,0,0,0,0,0,0,0,0,0,0,0,1.609,1.609,1.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,558.722,4.186,14.157,0,28.678,0,0,0,0,0,0,0,0,0,601.557,4.186,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KANSAS,0.748,0.748,0,0,0,0,0,0,0,0,0,0,0,0,826.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.474,0,0,0,0,0,0,0.212,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,832.101,0.96,0,0,0,0,0,0,0,0,0,0,0,0,832.101,0.96,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KENTUCKY,1.286,0.006,0.029,0,0,0,0,0,0,0,0,0,0,0,260.387,1.92,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82,1.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,274.493,0.006,3.577,0,0.053,0,0,0,0,0,0,0,0,0,278.123,0.006,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,LOUISIANA,3.29,1.515,0.033,0,0,0,0,0,0,0,0,0,0,0,852.838,0.709,0.802,0,0,0,0,4.455,1.374,0.102,0,0,0,0,0,0,0,0,0,0,0,75.342,2.946,0.015,0,0,0,0,3.566,0.771,1.741,0,0,0,0,0,0,0,0,0,0,0,3.624,1.108,2.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,943.115,4.768,8.473,0,0.817,0,0,0,0,0,0,0,0,0,952.405,4.768,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MICHIGAN,12.927,2.724,0.668,0,4.102,0,0,0,0,0,0,0,0,0,837.945,30.495,89.975,0,0,0,0,14.175,1.712,0.929,0,4.976,0,0,0,0.053,0,0,0,0,0,188.316,16.34,32.881,0,0.004,0,0,36.863,8.623,10.08,0.201,9.38,0,0,0,0.048,0,0,0,0,0,13.248,8.641,5.703,0.31,2.33,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1103.474,21.7,64.215,0.511,143.644,0,0,0,0.119,0,0,0,0,0,1311.452,22.211,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MISSISSIPPI,2.505,0,0.024,0,0,0,0,0,0,0,0,0,0,0,311.15,1.834,0.081,0,0,0,0,4.944,0.044,0.87,0,0,0,0,0,0,0,0,0,0,0,38.311,2.319,0,0,0,0,0,5.755,0.636,1.825,0,0,0,0,0,0,0,0,0,0,0,1.383,1.081,1.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,364.048,1.761,8.808,0,0.081,0,0,0,0,0,0,0,0,0,372.937,1.761,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MISSOURI,0.638,0.164,0,0,0.388,0,0,0,0,0,0,0,0,0,252.901,0.533,13.494,0,0,0,0,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,2.006,0,0,0,0,0,0,1.651,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.268,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,257.554,0.691,0.773,0,13.882,0,0,0,0,0,0,0,0,0,272.209,0.691,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,NEBRASKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.642,0,0,0,0,0,0,0,0,0,0,0,0,0,8.642,0,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OHIO,8.211,1.833,0.898,0,0,0,0,0,0,0,0,0,0,0,235.714,18.112,0,0,0,0,0,3.014,0.551,0.515,0,0,0,0,0,0,0,0,0,0,0,15.683,11.246,0,0,0,0,0,6.109,1.389,8.793,0,0,0,0,0,0,0,0,0,0,0,1.071,0.276,6.94,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,269.802,4.049,46.504,0.056,0,0,0,0,0,0,0,0,0,0,316.306,4.105,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,346.156,0,0,0,0,0,0,0,0,0,0,0,0,0,346.156,0,,,,,,,,
3/1/2022,2020,20210904,39212,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,TENNESSEE,1,0,0.074,0,0,0,0,0,0,0,0,0,0,0,292.54,3.146,0.034,0,0,0,0,1.61,0.289,0.144,0,0,0,0,0,0,0,0,0,0,0,26.904,0.823,0,0,0,0,0,0.046,0.022,1.406,0.223,0,0,0,0,0,0,0,0,0,0,0,0,1.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,322.1,0.311,6.734,0.223,0.034,0,0,0,0,0,0,0,0,0,328.868,0.534,,,,,,,,
