DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTF1A,PARTF1B,PARTF1C,PARTF1D,PARTF1DOTH,PARTF1E,PARTF2A1,PARTF2A2,PARTF2A,PARTF2B,PARTF2BHCAOUTSIDE,PARTF2B1,PARTF2B2,PARTF2C1,PARTF2C2,PARTF2C3,PARTF2C4,PARTF2CTOT,PARTF3A,PARTF3B,PARTF3BHCAOUTSIDE,PARTF3C,PARTF3D,PARTF4A,PARTF4A1TOT,PARTF4A11,PARTF4A12,PARTF4B,PARTF4BHCAOUTSIDE,PARTF4B1,PARTF4B2,PARTF4C1,PARTF4C2,PARTF4C3,PARTF4C4,PARTF4CTOT,PARTF5A,PARTF5AOTH,PARTF5A11,PARTF5A12,PARTF5A1TOT,PARTF5B,PARTF5BHCAOUTSIDE,PARTF5B1,PARTF5B2,PARTF5C1,PARTF5C2,PARTF5C3,PARTF5C4,PARTF5CTOT,PARTF6A,PARTF6B,PARTF6BHCAOUTSIDE,PARTF6C,PARTF6D,PARTF6E,PARTF6F,PARTF6G,PARTGMBA,PARTGMRC,PARTGTOTMILES,PARTG1A,PARTG1B,PARTG1TOTMILES
3/1/2022,2019,20200148,17371,4472,CYPRESS INTERSTATE PIPELINE LLC,HVL,INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200378,17616,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,131.49,131.49,,,,262.98,,,36,152,,,,2,1,3,,6,1.66,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,264.64,152,,6,0,0,,,0,133.11,133.11,,,
3/1/2022,2019,20200612,18041,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,,72,72.14,0,0,,144.14,,,109,86,,,,0,2,45,,47,72.34,0,,0,0,0,,,,0,,,,0,0,0,,0,46.5,Third Party Analysis,,,,0,,,,0,0,0,,0,262.98,86,,47,4,0,,,0,190.84,190.84,,,
3/1/2022,2019,20200612,18041,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTRASTATE,MONTANA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0.1,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0.1,0,,0,0,0,,,0,0.1,0.1,,,
3/1/2022,2019,20200615,17864,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,LOUISIANA,92.7,92.7,0,0,,185.4,,,45,39,,,,1,0,8,,9,0,0,,0,0,0.7,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,186.1,39,,9,0,0,,,0,93.8,93.8,,,
3/1/2022,2019,20200615,17864,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,TEXAS,284.9,206.8,112.4,9.7,,613.8,,,170,159,,,,0,2,49,,51,0.7,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,614.5,159,,51,0,0,,,0,504.7,504.7,,,
3/1/2022,2019,20200628,17879,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200628,17879,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0.4,0,0,,0.4,,,0,0,,,,0,0,0,,0,0.4,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0.8,0,,0,0,0,,,0.4,0,0.4,,,
3/1/2022,2019,20200628,17879,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,204.9,204.9,21.2,0,,431,,,67,59,,,,5,3,26,,34,2.1,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,433.1,59,,34,0,0,,,0,261.9,261.9,,,
3/1/2022,2019,20200353,17584,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",CO2,INTRASTATE,WYOMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2019,20200686,18024,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2019,20200234,17458,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,,0,0,0,0,,0,,,41,41,,,,0,0,17,,17,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,41,,17,5,0,,,0,0,0,,,
3/1/2022,2019,20200234,17458,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTRASTATE,OKLAHOMA,0,0,0,0,,0,,,249,249,,,,,1,91,,92,0.64,0,,0,0,0,,,,0,,,,0,0,0,,0,,,,,,,,,,,,,,,0.64,249,,92,5,0,,,0,0,0,,,
3/1/2022,2019,20200219,17443,6911,GULF STATE PIPELINE CO INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,,0,,,49,0,,,,0,0,0,,0,5,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,5,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200385,17623,7063,HARBOR PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2019,20200192,17415,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,,18.2,18.2,0,0,,36.4,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,1,,,,,,,0,8.1,8.1,,,
3/1/2022,2019,20200122,17344,8014,IDAHO PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,IDAHO,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,2.32,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,2.32,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200046,17256,8166,"ADELPHIA GATEWAY, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,0,0,0,0,,0,,,4,4,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,,,,,0,0,0,,0,0,4,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200116,18839,8175,INTERSTATE STORAGE & PIPELINE C0,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200652,18051,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,,0,0,0,182.45,DEF with MFL Combination Tool,182.45,0,0,0,47,0,0,0,9,26,12,0,47,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,182.45,47,0,47,0,0,,,0,182.45,182.45,,,
3/1/2022,2019,20200652,18051,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTRASTATE,KANSAS,0,0,0,55.6,DEF with MFL Combination Tool,55.6,,,,1,,,,0,1,0,,1,13.1,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,68.7,1,,1,,,,,20.9,47.8,68.7,,,
3/1/2022,2019,20200655,17922,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,,915.29,878.53,45.58,0,,1839.4,,,206,202,,,,17,27,82,,126,45.58,5,,5,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,1884.98,207,,131,0,16,,,0,683.64,683.64,,,
3/1/2022,2019,20200656,17923,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,1033.15,1033.15,0,0,,2066.3,,,28,28,,,,2,0,9,,11,3.2,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,2069.5,28,,11,0,0,,,0,425.1,425.1,,,
3/1/2022,2019,20200656,17923,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200431,17670,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,,5.04,5.04,,,,10.08,,,33,7,,,,,,3,,3,,,,,,,,,,,,,,,,,,,53.85,Close Interval Survey,,,,0,,,,,,,,,63.93,7,,3,,,,,,,,,,
3/1/2022,2019,20200432,17671,10250,KIANTONE PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,,,,,,,,,14,9,,,,,,6,,6,,,,,,,,,,,,,,,,,,,3.44,Close Interval Survey,,,,,,,,,,,,,3.44,9,,6,,,,,,,,,,
3/1/2022,2019,20200285,17513,10346,KUPARUK TRANSPORTATION CO,Crude Oil,INTERSTATE,,27.697,27.697,0,0,,55.394,,,36,1,,,,0,0,1,,1,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0.057,RT VT UT,,,,0,,,,0,0,0,,0,55.451,1,,1,0,0,,,0,27.697,27.697,,,
3/1/2022,2019,20200064,17275,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200320,17549,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,,2991.2,1005.94,1870.82,0,,5867.96,,,359,320,,,,68,5,85,,158,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,5867.96,320,,158,0,0,,,19.21,915.87,935.08,,,
3/1/2022,2019,20200321,17550,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,,272.56,136.28,136.28,0,,545.12,,,49,49,,,,0,0,28,,28,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,545.12,49,,28,0,0,,,0,38.54,38.54,,,
3/1/2022,2019,20200299,17528,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200299,17528,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,ARKANSAS,28.01,28.01,,,,56.02,,,20,20,,,,0,6,1,,7,4.82,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,60.84,20,,7,18,0,,,0,3.76,3.76,,,
3/1/2022,2019,20200299,17528,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200300,17529,11551,"DELEK LOGISTICS OPERATING, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARKANSAS,0,0,0,0,,0,,,6,2,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,2,,0,2,0,,,0,0,0,,,
3/1/2022,2019,20200453,17693,11733,LOOP LLC,Crude Oil,INTERSTATE,,0,0,0,0,,0,,,1,1,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,1,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200457,17697,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200386,17624,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,,140.72,366.25,244.49,0,,751.46,,,9,9,,,,0,0,4,,4,139.67,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,891.13,9,,4,0,0,,,0,183.24,183.24,,,
3/1/2022,2019,20200536,17780,12624,EXXONMOBIL OIL CORPORATION,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200537,17781,12624,EXXONMOBIL OIL CORPORATION,HVL,INTRASTATE,TEXAS,76.9,38.5,0,0,,115.4,,,378,360,,,,96,30,112,,238,0,0,,0,0,0,,,,0,,,,0,0,0,,0,38.5,,,,,0,,,,0,0,0,,0,153.9,360,,238,0,0,,,0,76.9,76.9,,,
3/1/2022,2019,20200541,17785,12624,EXXONMOBIL OIL CORPORATION,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,,0,,,5,4,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,4,,0,26,0,,,0,0,0,,,
3/1/2022,2019,20200590,17837,12628,MOBIL  PIPE  LINE COMPANY,Crude Oil,INTERSTATE,,0,0,0,0,,0,,,1,1,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,1,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200565,17810,12628,MOBIL  PIPE  LINE COMPANY,HVL,INTRASTATE,TEXAS,67.5,39.2,28.2,0,,134.9,,,8,8,,,,0,0,1,,1,30.2,0,,0,0,0,,,,0,,,,0,0,0,,0,28.2,,,,,0,,,,0,0,0,,0,193.3,8,,1,0,0,,,0,136.2,136.2,,,
3/1/2022,2019,20200551,17795,12628,MOBIL  PIPE  LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ILLINOIS,0,0,0,0,,0,,,8,8,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,8,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200535,17779,12634,EXXONMOBIL OIL CORPORATION,HVL,INTRASTATE,TEXAS,12.72,12.72,0,0,,25.44,,,7,5,,,,0,0,1,,1,9.3,0,,0,0,1.3,,,,0,,,,0,0,0,,0,13,,,,,0,,,,0,0,0,,0,49.04,5,,1,0,0,,,0,22.9,22.9,,,
3/1/2022,2019,20200235,17459,12913,SUPERIOR REFINING COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WISCONSIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2019,20200542,17786,14145,"ENLINK OHIO RIVER VALLEY PIPELINE, LLC",Crude Oil,INTRASTATE,OHIO,59.391,59.391,,,,118.782,,,3,3,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,118.782,3,,0,0,0,,,0,59.391,59.391,,,
3/1/2022,2019,20200102,17321,14194,"OILTANKING, HOUSTON LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,2.26,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,2.26,0,,0,0,0,,,2.26,2.26,4.52,,,
3/1/2022,2019,20200162,17385,14391,"OSAGE PIPE LINE COMPANY, LLC",Crude Oil,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2019,20200497,17740,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTERSTATE,,93.9,93.9,,,,187.8,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,187.8,0,,0,,,,,0,0,0,,,
3/1/2022,2019,20200459,18006,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,,,,,,,,,,,,,,,,,,,143.11,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.11,0,,0,0,0,,,,,,,,
3/1/2022,2019,20200647,17901,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,,0,,,24,24,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,24,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200650,17904,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,HVL,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200648,17902,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,17.6,17.6,0,0,,35.2,,,5,5,,,,0,1,1,,2,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,35.2,5,,2,0,0,,,0,6.1,6.1,,,
3/1/2022,2019,20200008,17192,15645,PLACID PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,,,,,0,0,0,,,
3/1/2022,2019,20200155,17378,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,1026.1,1026.1,0,0,,2052.2,,,253,103,,,,7,3,15,,25,1.79,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,2053.99,103,,25,2,0,,,0,838.64,838.64,,,
3/1/2022,2019,20200327,18011,15774,NORTH DAKOTA PIPELINE COMPANY LLC,Crude Oil,INTERSTATE,,798.78,399.39,55.56,0,,1253.73,,,21,21,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,1253.73,21,,0,0,0,,,0,73.3,73.3,,,
3/1/2022,2019,20200680,17947,15786,PORTLAND PIPE LINE CORPORATION,Crude Oil,INTERSTATE,,0,0,0,0,,0,,,11,2,,,,0,1,0,,1,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,2,,1,0,0,,,0,0,0,,,
3/1/2022,2019,20200291,17519,15825,EAGLE US 2 LLC,HVL,INTERSTATE,,,,,,,,,,,,,,,,,,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,0,0,,,0,1,1,,,
3/1/2022,2019,20200301,17530,15851,"DELEK MARKETING AND SUPPLY, LP",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,38.86,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,38.86,0,,0,0,0,,,1.57,0.63,2.2,,,
3/1/2022,2019,20200302,17531,15851,"DELEK MARKETING AND SUPPLY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,,0,,,17,7,,,,3,0,4,,7,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,7,,7,3,0,,,0,0,0,,,
3/1/2022,2019,20200196,17419,15915,"PIPELINES OF PUERTO RICO INCD, THE",Refined and/or Petroleum Product (non-HVL),INTRASTATE,PUERTO RICO,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200133,17356,15979,"ERGON TERMINALING, INC.",Crude Oil,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2019,20200156,17379,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,,727.72,727.72,0,0,,1455.44,,,86,22,,,,2,4,2,,8,18.77,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,1474.21,22,,8,0,0,,,0,362.54,362.54,,,
3/1/2022,2019,20200156,17379,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,78.15,78.15,0,0,,156.3,,,3,0,,,,0,0,0,,0,0.69,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,156.99,0,,0,0,0,,,0,68.13,68.13,,,
3/1/2022,2019,20200256,17480,18275,SHELL CHEMICAL CO,Crude Oil,INTRASTATE,ALABAMA,6.3,6.3,,,,12.6,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,12.6,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200255,17479,18275,SHELL CHEMICAL CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2019,20200173,17396,18386,BP OIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,0,0,0,0,,0,,,46,37,,,,1,0,35,,36,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,37,,36,0,0,,,0,0,0,,,
3/1/2022,2019,20200173,17396,18386,BP OIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,OHIO,1.3,1.3,0,0,,2.6,,,9,9,,,,2,0,6,,8,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,2.6,9,,8,0,0,,,0,1.3,1.3,,,
3/1/2022,2019,20200124,17347,18667,FREEPORT-MCMORAN OIL & GAS,Crude Oil,INTERSTATE,,21.96,,,,,21.96,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,21.96,0,,0,0,0,,,0,21.96,21.96,,,
3/1/2022,2019,20200114,17336,18678,ST LOUIS PIPELINE OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200388,17626,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTERSTATE,,374.7,374.7,0,0,,749.4,,,90,39,,,,15,1,18,,34,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,,,0,749.4,39,,34,0,0,,,0,133.2,133.2,,,
3/1/2022,2019,20200388,17626,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTRASTATE,OKLAHOMA,151.8,151.8,0,0,,303.6,,,10,9,,,,3,2,2,,7,81.39,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,384.99,9,,7,0,0,,,0,100.37,100.37,,,
3/1/2022,2019,20200388,17626,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTRASTATE,TEXAS,212.33,212.33,0,0,,424.66,,,64,46,,,,5,3,23,,31,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,424.66,46,,31,0,0,,,0,66.51,66.51,,,
3/1/2022,2019,20200387,18056,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,,147.86,147.86,12.98,0,,308.7,,,,1,,,,0,0,0,,0,0.38,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,309.08,1,,0,0,0,,,0.38,162.47,162.85,,,
3/1/2022,2019,20200387,18056,18718,SUNOCO PIPELINE L.P.,HVL,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2019,20200389,17627,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,283.1,295.67,111.1,0,,689.87,,,79,79,,,,2,3,58,,63,14.55,1,,0,1,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,704.42,80,,64,0,0,,,0,273.91,273.91,,,
3/1/2022,2019,20200389,17627,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,87,87,0,0,,174,,,22,114,,,,2,2,8,,12,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,174,114,,12,0,0,,,0,17.92,17.92,,,
3/1/2022,2019,20200506,17750,19319,"TPC GROUP, LLC",HVL,INTRASTATE,LOUISIANA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2019,20200506,17750,19319,"TPC GROUP, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,,0,,,1,1,,,,1,0,0,,1,29.05,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,29.05,1,,1,0,0,,,0,25.77,25.77,,,
3/1/2022,2019,20200507,17751,19319,"TPC GROUP, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
