DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTIUNKWN,PARTIPRE20,PARTI192029,PARTI193039,PARTI194049,PARTI195059,PARTI196069,PARTI197079,PARTI198089,PARTI199099,PARTI200009,PARTI201019,PARTI202029,PARTITOTAL
3/1/2022,2017,20183589,16130,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,0,,0,0,0,77,26,0,0,0,0,0,,103
3/1/2022,2017,20183589,16130,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,,,,,,162.1,,,,,,,,162.1
3/1/2022,2017,20183589,16130,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OHIO,,,,,81.95,21.6,23.05,26,,,,141.9,,294.5
3/1/2022,2017,20183589,16130,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,PENNSYLVANIA,,,,78,298,97,136.34,13.8,,,,23,,646.14
3/1/2022,2017,20183589,16130,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,MASSACHUSETTS,0,,0,0,0,0,0,0.3,0,0,0,0.5,,0.8
3/1/2022,2017,20183589,16130,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,268.4,,15.1,77,,,15,,,,,375.5
3/1/2022,2017,20183671,16266,19102,ENERGEN RESOURCES CORP.,CO2,INTRASTATE,TEXAS,,,,,,,,,,1.5,,,,1.5
3/1/2022,2017,20183240,15759,19319,"TPC GROUP, LLC",HVL,INTRASTATE,LOUISIANA,0,0,0,0,0,1.871,0,0,0,0,0,0,,1.871
3/1/2022,2017,20183240,15759,19319,"TPC GROUP, LLC",HVL,INTRASTATE,TEXAS,0,0,0,19.768,0.824,0,46.178,34.171,1.459,10.579,6.483,0.781,,120.243
3/1/2022,2017,20183239,15758,19319,"TPC GROUP, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,0.684,0,0,0,0,0,,0.684
3/1/2022,2017,20183239,15758,19319,"TPC GROUP, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,12.541,0,0,0,0,3.314,0,0,,15.855
3/1/2022,2017,20183245,15764,19410,THUMS LONG BEACH CO,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,10.85,0.11,1.6,1.81,,0.27,,14.64
3/1/2022,2017,20183494,16032,19481,T & M TERMINAL CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,,,,,,,,1.45,,,,,,1.45
3/1/2022,2017,20183463,15999,19585,TRANS MOUNTAIN PIPELINE (PUGET SOUND) LLC,Crude Oil,INTERSTATE,WASHINGTON,0,0,0,0,0,64,0,0,0,0,0,0,,64
3/1/2022,2017,20183051,16277,19892,UCAR PIPELINE INCORPORATED,HVL,INTRASTATE,LOUISIANA,1.17,0,0,0,0,0,39.54,0.28,0,0,25.24,3.37,,69.6
3/1/2022,2017,20183015,15494,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,HVL,INTRASTATE,WEST VIRGINIA,,,,,,,,,5.1,2,,,,7.1
3/1/2022,2017,20183484,16022,20202,ULTRAMAR INC,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,1.94,2.32,0.06,,,,4.32
3/1/2022,2017,20183486,16024,20202,ULTRAMAR INC,HVL,INTRASTATE,CALIFORNIA,,,,,,,,,7.62,,,,,7.62
3/1/2022,2017,20183485,16023,20202,ULTRAMAR INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,,,,,,13.68,9.14,1.35,,,,24.17
3/1/2022,2017,20183150,15658,21359,SASOL CHEMICALS USA LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,,,5.93,,6.77,,,,,12.7
3/1/2022,2017,20183530,16070,22430,WEST SHORE PIPELINE CO,Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,3.554,0.023,0,0,0,0,0.005,,3.582
3/1/2022,2017,20183531,16071,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,0,139.831,168.457,68.987,2.656,3.035,0.226,0.731,,383.923
3/1/2022,2017,20183531,16071,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,0,0,0,0,4.712,11.846,0.437,0,0.171,0.001,0,,17.167
3/1/2022,2017,20183531,16071,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,0,0,0,0,0,40.655,169.764,0.679,0.897,0.336,0,0.577,,212.908
3/1/2022,2017,20183594,16135,22442,WEST TEXAS GULF PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,0,,0,0,0,582,0,0,0,0,0,0,,582
3/1/2022,2017,20183425,15959,22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,6.69,,,6.69
3/1/2022,2017,20183629,16173,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,COLORADO,,,,,,,,,,,,210.91,,210.91
3/1/2022,2017,20183629,16173,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,KANSAS,,,,,,,56.5,1.68,0,19.92,0,285.08,,363.18
3/1/2022,2017,20183629,16173,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,OKLAHOMA,0.01,,,,,,74.69,56.93,0.57,0.23,2.02,98.97,,233.42
3/1/2022,2017,20183629,16173,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,,,408.37,,408.37
3/1/2022,2017,20183629,16173,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,WYOMING,,,,,,,,,,,,9.93,,9.93
3/1/2022,2017,20183629,16173,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTRASTATE,OKLAHOMA,,,,,21.81,45.36,,,,0.5,0.3,0.7,,68.67
3/1/2022,2017,20183631,16175,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,ILLINOIS,,,,,32.96,62.58,0.01,0.25,0.05,0.29,0.24,,,96.38
3/1/2022,2017,20183631,16175,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,IOWA,,,,91.9,74.69,139.2,124.48,0.78,0.56,6.8,0.69,0.02,,439.12
3/1/2022,2017,20183631,16175,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,KANSAS,,,,,,2.43,0.38,0.71,0.12,,0.39,0.77,,4.8
3/1/2022,2017,20183631,16175,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MINNESOTA,,,,,,,,0.41,,,,0.05,,0.46
3/1/2022,2017,20183631,16175,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MISSOURI,,,,,,101.11,0.44,3.36,0.56,2.91,17.05,0.55,,125.98
3/1/2022,2017,20183631,16175,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,SOUTH DAKOTA,,,,,19.95,,,,0.57,0.11,0.09,,,20.72
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,,,,,,2.28,,,128.94,34.48,,57.85,,223.55
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,,,,,77.95,,85.95,160.11,1.34,21.28,4.3,7.59,,358.52
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,39.86,87.16,131.72,0.18,2.19,0.67,1.24,1.04,0.17,,264.23
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,,24.65,0.34,400.64,248.04,162.69,2.89,14.62,1.85,0.02,,855.74
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,3.94,,36.96,14.45,276.93,613.08,233.9,623.46,9.86,66.42,44.88,17.69,,1941.57
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,,,,1.34,210.9,541.67,149.56,100.75,18.2,7.89,7.04,1.44,,1038.79
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,,,27.03,62.98,66.34,103.02,207.35,65.4,0.53,7.15,3.38,1.91,,545.09
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,,,,9.71,64.6,264.88,5.07,16.62,0.65,3.49,2.82,0.11,,367.95
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,,,,,,220.29,4.6,1.17,4.14,,,17.46,,247.66
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,0,,0,0,75.19,4.15,1.76,2.5,0.68,1.28,0.5,1.23,,87.29
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,5.37,,66.8,44.89,34.35,610.22,26.95,69.67,16.29,105.53,34.63,1.55,,1016.25
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,,,,,57.86,2.12,97.53,19.37,0.15,5.4,2.13,0.12,,184.68
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,,,,30.74,285.52,657.44,22.98,6.6,44.1,287.55,135.84,22.37,,1493.14
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,,,,,,89.67,79.2,0.07,0.44,2.59,,,,171.97
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,,,,,178.35,,93.13,0.02,0.08,0.06,,,,271.64
3/1/2022,2017,20183632,16500,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,2.92,,,,,,,,0.98,,8.28,15,,27.18
3/1/2022,2017,20183481,16018,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,,0,0,0,0,34.22,56.73,0,0.86,0.22,0.6,,92.63
3/1/2022,2017,20183481,16018,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,,0,0,0,56.37,15.48,79.37,2.62,0.05,4.34,5.43,,163.66
3/1/2022,2017,20183481,16018,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,0,0,0,80.15,9.98,180.19,97.63,167.22,79.85,6.16,35.81,36.55,,693.54
3/1/2022,2017,20183570,16110,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,ILLINOIS,0,,0,0,0,0,0,0,4.73,0,0.31,0,,5.04
3/1/2022,2017,20183570,16110,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,IOWA,0,,0,0,0,0,0,0,192,0,0,0,,192
3/1/2022,2017,20183570,16110,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MINNESOTA,0,,0,0,0,257.54,0,112.82,311.74,0,304.54,0,,986.64
3/1/2022,2017,20183570,16110,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MISSOURI,0,,0,0,0,0,0,0,236.2,13.82,0,0,,250.02
3/1/2022,2017,20183570,16110,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTRASTATE,TEXAS,0,,0,17,107.6,53.57,0,28.45,207.81,62.82,12.29,153.27,,642.81
3/1/2022,2017,20183572,16112,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,MINNESOTA,,,,,,,16.47,,,,,,,16.47
3/1/2022,2017,20183572,16112,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,WISCONSIN,,,,,,,153.96,,,,,,,153.96
3/1/2022,2017,20183572,16112,22855,"FLINT HILLS RESOURCES, LC",HVL,INTRASTATE,TEXAS,,,,,1.98,5.94,15.2,111.26,312.24,51.49,7.31,40.11,,545.53
3/1/2022,2017,20183571,16111,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,,,,,,25.34,,,,,,25.34
3/1/2022,2017,20183571,16111,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,,,,,,,,97.75,15.98,,,,,113.73
3/1/2022,2017,20183571,16111,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,,,,,,,,,351.26,11.61,,,,362.87
3/1/2022,2017,20183571,16111,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,MINNESOTA,,,,,,,,,12.91,,,,,12.91
3/1/2022,2017,20183571,16111,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,,0,6.26,2.01,19.07,7.54,1.42,446.6,356.16,4.58,1.28,,844.92
3/1/2022,2017,20183565,16105,25146,"EQUISTAR CHEMICALS, L.P.",Crude Oil,INTRASTATE,TEXAS,,,,,,0,,35.51,,,,,,35.51
3/1/2022,2017,20183568,16108,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,26.19,0,5.52,0,,31.71
3/1/2022,2017,20183568,16108,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,3.33,0,,3.33
3/1/2022,2017,20183568,16108,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTRASTATE,TEXAS,0,0,0,0,0,48.81,164.04,757.74,158.51,154.52,6.48,,,1290.1
3/1/2022,2017,20183566,16106,25146,"EQUISTAR CHEMICALS, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0.1,0,41.99,0,70.89,0,0.97,,113.95
3/1/2022,2017,20183333,15860,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,KENTUCKY,,,,,,37.04,,,,,,40.83,,77.87
3/1/2022,2017,20183333,15860,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,WEST VIRGINIA,,,,,,,,39.74,,,,22.14,,61.88
3/1/2022,2017,20183196,15713,26039,FLORIDA POWER & LIGHT CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,,,,,,,,52.334,,,,,,52.334
3/1/2022,2017,20183542,16082,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0.72,0,,0.72
3/1/2022,2017,20183541,16081,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,7.1,,,,,2.32,0.02,,9.44
3/1/2022,2017,20183541,16081,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,10.54,0,2.11,,12.65
3/1/2022,2017,20183541,16081,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,0,0,0,0,3.28,0,1.15,2.1,0,1.85,0.75,,9.13
3/1/2022,2017,20183541,16081,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH CAROLINA,0,0,0,0,0,0,0,28.59,0,0.08,0,0,,28.67
3/1/2022,2017,20183541,16081,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,0,7.04,6.75,3.36,8.48,8.8,,34.43
3/1/2022,2017,20183127,15631,26045,"PAR HAWAII REFINING, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,HAWAII,,,,,,,2,22,,,,,,24
3/1/2022,2017,20183340,15867,26048,HUNT REFINING CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,23.72,0,23.72,0,,47.44
3/1/2022,2017,20183462,15998,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,32.98,0,0,0.04,0.1,22,60.8,31.52,,147.44
3/1/2022,2017,20183462,15998,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,INDIANA,0,0,0,0,10,8.8,0,1.1,0.2,12.7,4.2,1.5,,38.5
3/1/2022,2017,20183462,15998,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0.5,0,0,,0.5
3/1/2022,2017,20183462,15998,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,ILLINOIS,,,,,,,,,,,,0.06,,0.06
3/1/2022,2017,20183462,15998,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,INDIANA,0,0,0,0,0,0,0,26,0,0.2,0.5,1.6,,28.3
3/1/2022,2017,20183460,15996,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,INDIANA,0,0,0,0,0,216.9,0.2,0,17.6,3,6.6,2.8,,247.1
3/1/2022,2017,20183553,16676,26054,KEY WEST PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,0,,0,0,0,0,5.8,0,0,1,0,0.2,,7
3/1/2022,2017,20183295,15817,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,OKLAHOMA,,,,,,,39.72,,,,,,,39.72
3/1/2022,2017,20183295,15817,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,TEXAS,,,,,,,103.15,,,,,,,103.15
3/1/2022,2017,20183295,15817,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTRASTATE,TEXAS,,,,149.77,67.85,0.53,32.54,11.31,10.38,13.08,1.23,2.5,,289.19
3/1/2022,2017,20183305,15827,26061,"DELEK CRUDE LOGISTICS, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,13.41,85.29,,19.3,,,,,118
3/1/2022,2017,20183650,16469,26065,CHS MCPHERSON REFINERY INC.,HVL,INTRASTATE,KANSAS,0,,0,0,0,12.8,0,0,0,0,0,0.2,,13
3/1/2022,2017,20183649,16197,26065,CHS MCPHERSON REFINERY INC.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,,,15.9,,,,,,,0.3,,16.2
3/1/2022,2017,20183649,16197,26065,CHS MCPHERSON REFINERY INC.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0,,0,0,138.4,0,0,0,0,0,0,0,,138.4
3/1/2022,2017,20183649,16197,26065,CHS MCPHERSON REFINERY INC.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,0,,0,0,78.9,0,0,0,0,0,0,0,,78.9
3/1/2022,2017,20183649,16197,26065,CHS MCPHERSON REFINERY INC.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,0,,0,0,0,0,7,0,0,0,13.7,0,,20.7
3/1/2022,2017,20183399,17995,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTERSTATE,ALABAMA,0,0,0,0,0,0,0,2.3,0,0,0.02,0,,2.32
3/1/2022,2017,20183399,17995,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,ALABAMA,0,0,0,0,0,0.41,0,4.96,0,0,11.44,0,,16.81
3/1/2022,2017,20183399,17995,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,10.34,34.01,65.44,7.44,75.26,59.99,3.51,16.31,,272.3
3/1/2022,2017,20183399,17995,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,LOUISIANA,0,0,0,0,3.9,21.42,11.64,2.9,0,0.59,0.04,0,,40.49
3/1/2022,2017,20183399,17995,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,21.44,0,,21.44
3/1/2022,2017,20183399,17995,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,16.47,0,1.99,0,,18.46
3/1/2022,2017,20183399,17995,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,TEXAS,0,0,12.34,0.99,0,3.39,3.42,24.72,1.26,22.52,36.86,141.57,,247.07
3/1/2022,2017,20183398,16332,26085,"PLAINS MARKETING, L.P.",HVL,INTERSTATE,MICHIGAN,0,0,0,0,0,0,0,17.61,0,0,0,0,,17.61
3/1/2022,2017,20183398,16332,26085,"PLAINS MARKETING, L.P.",HVL,INTERSTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,62.74,0,0,0,0.01,,62.75
3/1/2022,2017,20183398,16332,26085,"PLAINS MARKETING, L.P.",HVL,INTRASTATE,ARIZONA,,,,,,,,3.87,,,,7.66,,11.53
3/1/2022,2017,20183400,15933,26085,"PLAINS MARKETING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,3.68,0,2.49,0,1,,7.17
3/1/2022,2017,20183052,16278,26086,SEADRIFT PIPELINE CORP,HVL,INTRASTATE,TEXAS,181.79,0,0,0,0,137.18,504,142.72,11.1,2.45,50.56,5.1,,1034.9
3/1/2022,2017,20183562,16102,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MARYLAND,0,0,0,0,0,0,8.4,0,0,0,0,0,,8.4
3/1/2022,2017,20183562,16102,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,,,,,,,,1.6,,,,,,1.6
3/1/2022,2017,20183562,16102,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,0,,0,0,0,0,0,0.2,0,0,0,0,,0.2
3/1/2022,2017,20183562,16102,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON DC,0,0,0,0,0,0,2.8,0,0,0,0,0,,2.8
3/1/2022,2017,20183562,16102,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,,0,0,0,6.5,0,0,3.1,2.1,0,0,,11.7
3/1/2022,2017,20183562,16102,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,0,0,0,0,0,0,0,1.2,0,4.3,0,,5.5
3/1/2022,2017,20183562,16102,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,OREGON,0,0,0,0,0,0,0.2,0.3,0,0,0,0.2,,0.7
3/1/2022,2017,20183562,16102,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,VIRGINIA,7.2,0,0,0,0,0,0,0,0,2,0,0,,9.2
3/1/2022,2017,20183193,15728,26099,TAMPA BAY PIPELINE CO.,HVL,INTRASTATE,FLORIDA,,,0,0,0,0,0,45.82,28.99,1.19,20.75,1.5,,98.25
3/1/2022,2017,20183492,16042,26103,"TEXAS EASTMAN DIVISION, EASTMAN CHEMICAL CO",HVL,INTRASTATE,TEXAS,,,,,,,252.2,,218.3,,,,,470.5
3/1/2022,2017,20183579,16120,26111,UNITED REFINING CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW YORK,,,,,,1.846,,,,0.002,,0.002,,1.85
3/1/2022,2017,20183445,15980,26112,VALERO REFINING-TEXAS L.P.,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,2.76,,3.1,,,5.86
3/1/2022,2017,20183447,15982,26112,VALERO REFINING-TEXAS L.P.,HVL,INTRASTATE,TEXAS,,,,,,,,1.56,7.78,,4.08,,,13.42
3/1/2022,2017,20183446,15981,26112,VALERO REFINING-TEXAS L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,4.97,1.85,0,25.5,0,,32.32
3/1/2022,2017,20183495,16033,26120,COLLINS PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,,0,0,0,0,0,47.85,0.07,0.12,0,0.02,,48.06
3/1/2022,2017,20183495,16033,26120,COLLINS PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,,,,,,,,76.4,0.02,0.04,,0.01,,76.47
3/1/2022,2017,20183073,15558,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,CALIFORNIA,0,0,0,0,0,0,187.45,191.05,6.94,0,3.06,0.64,,389.14
3/1/2022,2017,20183073,15558,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEVADA,0,0,0,0,0,0,51.67,41.88,0.46,15.65,6.08,0.02,,115.76
3/1/2022,2017,20183073,15558,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0.11,2.37,50.93,3.09,3.92,0.03,,60.45
3/1/2022,2017,20183073,15558,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEVADA,0,0,0,0,0,0,0.62,0,0,0,0,0,,0.62
3/1/2022,2017,20183361,15888,26134,EXXONMOBIL OIL CORP - WEST COAST,Crude Oil,INTRASTATE,CALIFORNIA,6.1,,,10.77,9.97,3.33,0.07,0.05,0.06,1.72,0.94,,,33.01
