DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLHIGHPOPON,PARTLOTHPOPON,PARTLDWON,PARTLECRESON,PARTLCNAVWON,PARTLSEGMILESTOTALON,PARTLECRESOFF,PARTLCNAVWOFF,PARTLSEGMILESTOTALOFF
3/1/2022,2020,20210504,18607,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,WYOMING,0,1.12,1.1,0,0,2.22,,,
3/1/2022,2020,20210504,18607,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTRASTATE,OKLAHOMA,0,14.05,3.75,1.11,0,17.1,,,
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,ILLINOIS,1.04,11.36,4.77,7.39,1.05,20.76,,,
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,IOWA,30.41,63.64,29.71,17.11,2.08,106.9,,,
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,KANSAS,3.32,0.92,4.8,3.32,3.24,4.8,,,
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MINNESOTA,0,0.04,0.04,0,0,0.04,,,
3/1/2022,2020,20210505,18608,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MISSOURI,13.27,15.5,44.64,31.51,5.25,70.21,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,22.82,38.81,28.9,8.42,9.06,84.83,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,85,84.08,74.6,29.16,0,205.3,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,32.36,36.01,26.85,12.1,2.03,83.58,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,62.1,96.7,61.46,66.78,7.84,212.63,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,192.71,233.53,997.25,626.34,112.53,1187.52,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,142.44,227.99,91.6,125.54,14.27,446.32,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,50.51,49.32,77.88,170.25,17.64,260.99,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,50.01,29.32,13.23,88.2,31.84,144.73,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,17.68,28.84,3.23,47.3,0,73.26,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,20.38,6.77,14.4,0,0,29.43,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,120.98,253.21,242.8,121,39.13,548.96,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,18.48,13.09,13.77,24.34,0,46.99,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,227.04,176.37,181.61,52.66,4.03,505.76,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,11.8,30.49,14.53,15.27,1.85,46.49,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,5.71,21.66,47.76,6.57,0,70.79,,,
3/1/2022,2020,20210506,18609,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,79.82,6.34,24.48,19.44,5.62,105.17,,,
3/1/2022,2020,20210395,18496,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,80.524,68.79,27.376,30.779,55.198,87.586,,,
3/1/2022,2020,20210395,18496,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,114.646,53.214,29.29,50.932,28.057,135.233,,,
3/1/2022,2020,20210395,18496,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,195.788,179.878,116.764,73.853,23.842,262.708,,,
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,ILLINOIS,4.2,2.14,0.47,1.08,0.21,5.04,,,
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,IOWA,17.05,72.94,15.4,9.44,0,79.39,,,
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MINNESOTA,179.97,327.08,344.07,158.24,86.74,509.47,,,
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MISSOURI,0.02,12.71,12,18.82,0.25,27.05,,,
3/1/2022,2020,20210296,18393,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTRASTATE,TEXAS,12.17,118.1,15.56,79.55,12.17,161.7,,,
3/1/2022,2020,20210294,18391,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,MINNESOTA,2.04,13.15,3.39,7.11,0.57,18.65,,,
3/1/2022,2020,20210294,18391,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,WISCONSIN,0,5.67,2.71,12.25,0.73,18.28,,,
3/1/2022,2020,20210294,18391,22855,"FLINT HILLS RESOURCES, LC",HVL,INTRASTATE,TEXAS,172.6,125.47,31.9,91.59,60.05,238.54,,,
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,0,14.38,16.2,12.07,0,16.2,,,
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,18.78,68.66,28.77,33.71,15.26,76.53,,,
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,51.62,156.8,67.45,129.26,47.01,188.98,,,
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,MINNESOTA,11.61,2.29,1.12,2.64,1.18,12.91,,,
3/1/2022,2020,20210295,18392,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,163.52,384.82,179.97,145.56,14.27,530.07,,,
3/1/2022,2020,20210398,18498,25146,"EQUISTAR CHEMICALS, L.P.",Crude Oil,INTRASTATE,TEXAS,26.5,12.7,3.07,0,0.67,34,,,
3/1/2022,2020,20210459,18561,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,LOUISIANA,6.67,3.73,8.67,0,3.17,15.74,,,
3/1/2022,2020,20210459,18561,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,TEXAS,2.12,0.71,3.33,0,2.83,3.33,,,
3/1/2022,2020,20210459,18561,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTRASTATE,TEXAS,430.84,217.73,432.62,85.71,23.76,773.25,,,
3/1/2022,2020,20210400,18500,25146,"EQUISTAR CHEMICALS, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,80.79,36.43,49.09,0.23,4.68,102.73,,,
3/1/2022,2020,20210516,18619,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,KENTUCKY,7.63,1.03,41.5,5.74,0.63,56.53,,,
3/1/2022,2020,20210516,18619,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,WEST VIRGINIA,1.57,0.55,14.91,0,1.92,16.52,,,
3/1/2022,2020,20210211,18307,26039,FLORIDA POWER & LIGHT CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,4.803,3.08,27.33,9.47,0.14,44.823,,,
3/1/2022,2020,20210647,18757,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HVL,INTRASTATE,TEXAS,0.72,0.72,0.72,0,0.72,0.72,,,
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,9.44,2.71,0,6.46,7.55,9.44,,,
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0.33,6.09,6.32,0.48,3.32,12.5,,,
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,7.11,4.6,6,5.1,7.11,7.11,,,
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH CAROLINA,0,0,0,0,0,0,,,
3/1/2022,2020,20210665,18877,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,37.71,32.3,32.3,32.3,33.5,37.71,,,
3/1/2022,2020,20210024,18079,26045,"PAR HAWAII REFINING, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,HAWAII,24,4,,15,,24,,,
3/1/2022,2020,20210247,18343,26048,HUNT REFINING CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,2.82,12.59,0,0,40.75,41.77,,,
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,ILLINOIS,0,3.11,8.66,0.33,0,12.1,,,
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,INDIANA,0,0,0,0.62,0,0.62,,,
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,KENTUCKY,0,0,0.5,0,0.5,0.5,,,
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,ILLINOIS,,0.11,,,,0.11,,,
3/1/2022,2020,20210503,18606,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,INDIANA,0,0.1,0,0,0,0.1,,,
3/1/2022,2020,20210241,18337,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,INDIANA,4.83,46.16,1.69,6.3,0,49.3,,,
3/1/2022,2020,20210682,18799,26054,KEY WEST PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,0,3,0,1,1,3,4,4,4
3/1/2022,2020,20210407,18507,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,OKLAHOMA,0,0.3,0,0,0,0.3,,,
3/1/2022,2020,20210407,18507,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,TEXAS,0.18,5.25,3.08,0,0,8.51,,,
3/1/2022,2020,20210407,18507,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTRASTATE,TEXAS,35.86,47.97,28.92,9.51,0,90.7,,,
3/1/2022,2020,20210408,18508,26061,"DELEK CRUDE LOGISTICS, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,2.14,9.11,21.25,6.78,0,29.41,,,
3/1/2022,2020,20210669,18780,26065,CHS MCPHERSON REFINERY INC.,HVL,INTRASTATE,KANSAS,0,1.12,0,0,0,1.12,,,
3/1/2022,2020,20210668,18779,26065,CHS MCPHERSON REFINERY INC.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,0,1.23,0.26,0.34,0,1.31,,,
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTERSTATE,ALABAMA,0.77,0.11,0,0.11,0.77,0.77,,,
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,ALABAMA,,,,,,,,,
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,CALIFORNIA,35.52,42.43,12.56,94.47,24.63,99.45,,,
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,
3/1/2022,2020,20210608,18848,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,
3/1/2022,2020,20210609,18717,26085,"PLAINS MARKETING, L.P.",HVL,INTERSTATE,MICHIGAN,,,,,,,,,
3/1/2022,2020,20210609,18717,26085,"PLAINS MARKETING, L.P.",HVL,INTRASTATE,ARIZONA,1.79,7.73,0,0,0,7.73,,,
3/1/2022,2020,20210054,18109,26086,SEADRIFT PIPELINE CORP,HVL,INTRASTATE,TEXAS,73.15,113.65,0,42.31,9.48,188.8,,,
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MARYLAND,8.5,0.6,0,3.4,3.4,8.5,,,
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,1.7,0,0,0,0.3,1.7,,,
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,0.144,0,0,0,0.03,0.144,,,
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON DC,2.8,0,0,0.5,0.5,2.8,,,
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,7.5,0.4,0.7,0.4,0.1,7.5,,,
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,5.4,0,0,0,3.4,5.4,,,
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,OREGON,0.2,0.7,0.3,0.3,0.3,0.7,,,
3/1/2022,2020,20210655,18903,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,VIRGINIA,8.7,4.9,0.1,3.9,3.9,9.2,,,
3/1/2022,2020,20210155,18227,26099,TAMPA BAY PIPELINE CO.,HVL,INTRASTATE,FLORIDA,49.9,11.4,5.7,15.3,0,82.24,,,
3/1/2022,2020,20210425,18526,26103,"TEXAS EASTMAN DIVISION, EASTMAN CHEMICAL CO",HVL,INTRASTATE,TEXAS,50.2,62.46,0,3.6,0,116.26,,,
3/1/2022,2020,20210603,18711,26112,"VALERO REFINING-TEXAS, L.P.",Crude Oil,INTRASTATE,TEXAS,5.68,2,2,2,2,5.68,,,
3/1/2022,2020,20210604,18712,26112,"VALERO REFINING-TEXAS, L.P.",HVL,INTRASTATE,TEXAS,9.35,0.75,0.76,0.76,1.16,9.35,,,
3/1/2022,2020,20210602,18710,26112,"VALERO REFINING-TEXAS, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,26.74,8.72,8.72,8.72,8.72,31.81,,,
3/1/2022,2020,20210616,18725,26120,COLLINS PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,33.66,34.02,35.44,35.81,34.01,40.2,,,
3/1/2022,2020,20210616,18725,26120,COLLINS PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,46.63,60.17,36.45,68.88,43.91,69.1,,,
3/1/2022,2020,20210310,18407,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,CALIFORNIA,63.25,104.62,106.93,196.61,0,267.25,,,
3/1/2022,2020,20210310,18407,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEVADA,57.91,16.07,58.56,22.95,0,85.76,,,
3/1/2022,2020,20210310,18407,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,2.53,9.37,9.72,33.03,0,40.75,,,
3/1/2022,2020,20210310,18407,26125,CALNEV PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEVADA,0,0,0,0,0,0,,,
3/1/2022,2020,20210630,18740,26136,PARAMOUNT PETROLEUM CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0.45,0,0,0,0,0.45,,,
3/1/2022,2020,20210044,18099,26149,ALYESKA PIPELINE SERVICE CO,Crude Oil,INTERSTATE,ALASKA,14.6,281.4,134.4,26.5,71.2,382.9,,,
3/1/2022,2020,20210426,18527,26302,MUSTANG PIPELINE CO,HVL,INTRASTATE,TEXAS,15.04,12.66,0,0,0,27.7,,,
3/1/2022,2020,20210267,18364,26303,UNOCAL PIPELINE CO - EASTERN REGION,Crude Oil,INTRASTATE,TEXAS,4.7,0.1,2.8,0,0,4.7,,,
3/1/2022,2020,20210394,18493,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",HVL,INTRASTATE,OKLAHOMA,0,0.08,0,0,0,0.08,,,
3/1/2022,2020,20210681,18798,30003,HOUSTON REFINING LP.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,3,0,0,0,0,3,,,
3/1/2022,2020,20210053,18108,30020,W & T OFFSHORE INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,,,,4.75,4.75,4.75,,,
3/1/2022,2020,20210135,18205,30544,OCCIDENTAL CHEMICAL CORP,HVL,INTRASTATE,TEXAS,,0.202,,2.43,0.31,2.942,,,
3/1/2022,2020,20210184,18813,30626,TARGA NGL PIPE LINE CO,HVL,INTERSTATE,LOUISIANA,8.67,1.44,8.99,,0.95,9.94,,,
3/1/2022,2020,20210184,18813,30626,TARGA NGL PIPE LINE CO,HVL,INTERSTATE,TEXAS,13.33,26.53,22.81,4.87,1.17,47.83,,,
3/1/2022,2020,20210184,18813,30626,TARGA NGL PIPE LINE CO,HVL,INTRASTATE,TEXAS,141.2,63.19,104.53,2.8,11.4,196.36,,,
3/1/2022,2020,20210134,18204,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,COLORADO,0,0,0,0,0,0,,,
3/1/2022,2020,20210134,18204,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,NEW MEXICO,0,23.43,6.96,37.74,0,66.74,,,
3/1/2022,2020,20210134,18204,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,TEXAS,0,11.63,21.12,0,0,31.27,,,
3/1/2022,2020,20210134,18204,30657,BRAVO PIPELINE COMPANY,CO2,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2020,20210197,18983,30658,KERN OIL & REFINING CO.,Crude Oil,INTRASTATE,CALIFORNIA,8.78,10.94,0.26,5,0,16.17,,,
3/1/2022,2020,20210333,18430,30666,"ENMARK ENERGY, INC",CO2,INTRASTATE,MISSISSIPPI,2.24,,,,,2.24,,,
3/1/2022,2020,20210151,18223,30683,WESTLAKE PETROCHEMICALS LLC,HVL,INTRASTATE,LOUISIANA,17.479,4.12,16.35,0,0,17.479,,,
3/1/2022,2020,20210150,18222,30683,WESTLAKE PETROCHEMICALS LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,2.98,3.71,3.95,0,1.16,5.79,,,
3/1/2022,2020,20210385,18484,30711,HILCORP ENERGY COMPANY,Crude Oil,INTRASTATE,LOUISIANA,0,0,0,0,1,1,0,0,0
3/1/2022,2020,20210642,18752,30755,CITGO PRODUCTS PIPELINE CO,HVL,INTERSTATE,LOUISIANA,4.016,4.808,3.167,2.578,0.489,9.269,,,
3/1/2022,2020,20210642,18752,30755,CITGO PRODUCTS PIPELINE CO,HVL,INTERSTATE,TEXAS,11.732,27.798,19.648,12.071,0.638,47.934,,,
3/1/2022,2020,20210643,18753,30755,CITGO PRODUCTS PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,18.665,59.668,19.845,34.541,0.821,110.619,,,
3/1/2022,2020,20210224,18320,30756,WYOMING REFINING CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,0,0.5,0,0,0.5,1,,,
3/1/2022,2020,20210650,18760,30777,MOTIVA ENTERPRISE LLC,Crude Oil,INTRASTATE,TEXAS,8.201,0,8.201,0,0,8.201,,,
3/1/2022,2020,20210652,18762,30777,MOTIVA ENTERPRISE LLC,HVL,INTRASTATE,TEXAS,4.02,18.3,13,0,0,35.32,,,
3/1/2022,2020,20210649,18759,30777,MOTIVA ENTERPRISE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,62.17,0,0,0,62.17,,,
3/1/2022,2020,20210257,18354,30781,OLYMPIC PIPE LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OREGON,10.8,7.2,1.7,7.4,1.3,13.6,,,
3/1/2022,2020,20210257,18354,30781,OLYMPIC PIPE LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,174.8,172.1,175.5,166.5,62.8,325.5,,,
3/1/2022,2020,20210257,18354,30781,OLYMPIC PIPE LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WASHINGTON,33.3,8.8,18,6.7,3,41.2,,,
3/1/2022,2020,20210399,18912,30782,HARVEST MIDSTREAM COMPANY,Crude Oil,INTERSTATE,LOUISIANA,1.772,9.21,6.582,16.542,28.103,42.958,,,
3/1/2022,2020,20210399,18912,30782,HARVEST MIDSTREAM COMPANY,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,31.801,31.801
3/1/2022,2020,20210399,18912,30782,HARVEST MIDSTREAM COMPANY,Crude Oil,INTERSTATE,TEXAS,,2.262,,,0.642,2.904,,,
3/1/2022,2020,20210399,18912,30782,HARVEST MIDSTREAM COMPANY,Crude Oil,INTRASTATE,LOUISIANA,12.395,21.467,9.758,31.965,16.467,86.67,,,
3/1/2022,2020,20210399,18912,30782,HARVEST MIDSTREAM COMPANY,Crude Oil,INTRASTATE,TEXAS,3.902,37.862,51.939,43.356,10.326,101.795,,,
3/1/2022,2020,20210037,18092,30792,LAMAR OIL & GAS,Crude Oil,INTRASTATE,TEXAS,,,,,,,0,0,0
3/1/2022,2020,20210058,18113,30825,CITGO PETROLEUM CORPORATION (REFINERY),HVL,INTRASTATE,LOUISIANA,0,6.24,0,0,0,6.24,,,
3/1/2022,2020,20210430,18909,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,COLORADO,0.21,21.91,35.46,41.67,,79.49,,,
3/1/2022,2020,20210430,18909,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,KANSAS,,16.97,103.18,3.78,3.24,118.57,,,
3/1/2022,2020,20210430,18909,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,OHIO,2.59,6.11,7.53,,2.61,8.94,,,
3/1/2022,2020,20210430,18909,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,PENNSYLVANIA,1.4,,,,,1.4,,,
3/1/2022,2020,20210430,18909,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,WEST VIRGINIA,,,0.17,,0.09,0.26,,,
3/1/2022,2020,20210430,18909,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,WYOMING,3.11,43.57,85.15,70.61,,153.57,,,
3/1/2022,2020,20210430,18909,30826,WILLIAMS FIELD SERVICES,HVL,INTRASTATE,COLORADO,,5.65,,11.59,,11.59,,,
3/1/2022,2020,20210432,18905,30829,ENTERPRISE CRUDE PIPELINE LLC,Crude Oil,INTERSTATE,NEW MEXICO,0,4.356,0,0,0,4.356,,,
3/1/2022,2020,20210432,18905,30829,ENTERPRISE CRUDE PIPELINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,0,35.242,183.959,46.037,0,183.959,,,
3/1/2022,2020,20210432,18905,30829,ENTERPRISE CRUDE PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,324.535,470.265,319.363,100.865,59.429,597.081,,,
3/1/2022,2020,20210432,18905,30829,ENTERPRISE CRUDE PIPELINE LLC,Crude Oil,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,,,
3/1/2022,2020,20210432,18905,30829,ENTERPRISE CRUDE PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,115.626,142.7,150.191,195.326,10.198,317.318,,,
3/1/2022,2020,20210431,18533,30829,ENTERPRISE CRUDE PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2020,20210431,18533,30829,ENTERPRISE CRUDE PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,1.917,1.782,1.917,0,1.389,1.917,,,
3/1/2022,2020,20210308,18405,30834,TIDELANDS OIL PRODUCTION COMPANY,Crude Oil,INTRASTATE,CALIFORNIA,2.06,,,,0,2.06,,,
3/1/2022,2020,20210109,18176,30901,MENZIES AVIATION,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALASKA,7.6,7.6,7.6,7.6,7.6,7.6,,,
3/1/2022,2020,20210443,18545,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,Crude Oil,INTRASTATE,CALIFORNIA,1.9,1.4,1.5,1.9,1.4,1.9,,,
3/1/2022,2020,20210475,18577,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,7.14,7.23,5.23,5.23,0,8.87,,,
