DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTJST20MOREON,PARTJST20MOREOFF,PARTJST20MORETOT,PARTJSTNR20LESSON,PARTJSTR20LESSON,PARTJST20LESSOFF,PARTJST20LESSLOW,PARTJST20LESSTOT,PARTJSTNR_UNK_ON,PARTJSTR_UNK_ON,PARTJST_UNK_OFF,PARTJST_UNK_LOW,PARTJST_UNK_TOT,PARTJNSNR125MOREON,PARTJNSR125MOREON,PARTJNS125MOREOFF,PARTJNSNR125MORETOT,PARTJNSNR125LESSON,PARTJNSR125LESSON,PARTJNS125LESSOFF,PARTJNS125LESSLOW,PARTJNSNR125LESSTOT,PARTJONTOTAL,PARTJOFFTOTAL,PARTJRLSTOTAL,PARTJTOTAL
3/1/2022,2017,20183395,17994,300,"PLAINS PIPELINE, L.P.",Crude Oil,INTRASTATE,KANSAS,15.73,,15.73,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,15.73,,0,15.73
3/1/2022,2017,20183395,17994,300,"PLAINS PIPELINE, L.P.",Crude Oil,INTRASTATE,LOUISIANA,95.91,,95.91,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,95.91,,0,95.91
3/1/2022,2017,20183395,17994,300,"PLAINS PIPELINE, L.P.",Crude Oil,INTRASTATE,MISSISSIPPI,53.64,,53.64,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,53.64,,0,53.64
3/1/2022,2017,20183395,17994,300,"PLAINS PIPELINE, L.P.",Crude Oil,INTRASTATE,MONTANA,4.07,,4.07,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,4.07,,0,4.07
3/1/2022,2017,20183395,17994,300,"PLAINS PIPELINE, L.P.",Crude Oil,INTRASTATE,NEW MEXICO,130.97,,130.97,0,57.43,,0,57.43,0,0,,0,0,0,0,,0,0,0,,0,0,188.4,,0,188.4
3/1/2022,2017,20183395,17994,300,"PLAINS PIPELINE, L.P.",Crude Oil,INTRASTATE,NORTH DAKOTA,25.9,,25.9,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,25.9,,0,25.9
3/1/2022,2017,20183395,17994,300,"PLAINS PIPELINE, L.P.",Crude Oil,INTRASTATE,OKLAHOMA,676.42,,676.42,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,676.42,,0,676.42
3/1/2022,2017,20183395,17994,300,"PLAINS PIPELINE, L.P.",Crude Oil,INTRASTATE,TEXAS,2440.14,,2440.14,124.48,91.19,,0,215.67,0,0,,0,0,0,0,,0,0,0,,0,0,2655.81,,0,2655.81
3/1/2022,2017,20183396,15929,300,"PLAINS PIPELINE, L.P.",HVL,INTERSTATE,MICHIGAN,55.35,,55.35,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,55.35,,0,55.35
3/1/2022,2017,20183396,15929,300,"PLAINS PIPELINE, L.P.",HVL,INTRASTATE,CALIFORNIA,43.02,,43.02,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,43.02,,0,43.02
3/1/2022,2017,20183396,15929,300,"PLAINS PIPELINE, L.P.",HVL,INTRASTATE,TEXAS,9.09,,9.09,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,9.09,,0,9.09
3/1/2022,2017,20183397,15930,300,"PLAINS PIPELINE, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,3.72,,3.72,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,3.72,,0,3.72
3/1/2022,2017,20183032,15515,395,AMOCO OIL CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,272.7,,272.7,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,272.7,,0,272.7
3/1/2022,2017,20183032,15515,395,AMOCO OIL CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,257.9,,257.9,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,257.9,,0,257.9
3/1/2022,2017,20183032,15515,395,AMOCO OIL CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,121.3,,121.3,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,121.3,,0,121.3
3/1/2022,2017,20183032,15515,395,AMOCO OIL CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,162.5,,162.5,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,162.5,,0,162.5
3/1/2022,2017,20183032,15515,395,AMOCO OIL CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,126.2,,126.2,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,126.2,,0,126.2
3/1/2022,2017,20183032,15515,395,AMOCO OIL CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,211.6,,211.6,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,211.6,,0,211.6
3/1/2022,2017,20183332,15859,402,"MARKWEST EAST TEXAS PNG UTILITY, LLC",HVL,INTRASTATE,TEXAS,49.3,,49.3,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,49.3,,0,49.3
3/1/2022,2017,20183457,15992,473,ANADARKO PETROLEUM CORP,Crude Oil,INTRASTATE,COLORADO,75.25,,75.25,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,75.25,,0,75.25
3/1/2022,2017,20183457,15992,473,ANADARKO PETROLEUM CORP,Crude Oil,INTRASTATE,TEXAS,46,,46,,,,,,,,,,,,,,,,,,,,46,,,46
3/1/2022,2017,20183457,15992,473,ANADARKO PETROLEUM CORP,Crude Oil,INTRASTATE,WYOMING,47,,47,,,,,,,,,,,,,,,,,,,,47,,,47
3/1/2022,2017,20183456,15991,473,ANADARKO PETROLEUM CORP,HVL,INTRASTATE,COLORADO,11.9,,11.9,,,,,,,,,,,,,,,,,,,,11.9,,,11.9
3/1/2022,2017,20183456,15991,473,ANADARKO PETROLEUM CORP,HVL,INTRASTATE,UTAH,31.3,,31.3,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,31.3,,0,31.3
3/1/2022,2017,20183456,15991,473,ANADARKO PETROLEUM CORP,HVL,INTRASTATE,WYOMING,4,,4,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,4,,0,4
3/1/2022,2017,20183128,15632,515,DAKOTA GASIFICATION COMPANY,CO2,INTERSTATE,NORTH DAKOTA,167.04,,167.04,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,0,167.04,,,167.04
3/1/2022,2017,20183328,16311,879,CHEMOIL TERMINALS CORP.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,12.919,,12.919,12.809,,,,12.809,,,,,,,,,,,,,,,25.728,,,25.728
3/1/2022,2017,20183369,16270,994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,24.43,24.43,,,0,0,0,,,0,0,0,,,0,0,,,0,0,0,,24.43,0,24.43
3/1/2022,2017,20183371,15898,994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",HVL,INTRASTATE,TEXAS,29.01,,29.01,0.14,0,,0,0.14,0.01,0,,0,0.01,0,0,,0,0,0,,0,0,29.16,,0,29.16
3/1/2022,2017,20183370,15897,994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0.52,,0.52,14.8,,,,14.8,,,,,,,,,,,,,,,15.32,,,15.32
3/1/2022,2017,20183008,15482,999,"PACIFIC COAST ENERGY COMPANY, LP",Crude Oil,INTRASTATE,CALIFORNIA,0,,0,1.7,,,,1.7,,,,,,,,,,,,,,,1.7,,,1.7
3/1/2022,2017,20183477,16014,1047,HESS CORPORATION,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,16,,16,,,,,,,,,,,,,,,,,,,,16,,,16
3/1/2022,2017,20183450,15985,1248,BELLE FOURCHE PIPELINE CO,Crude Oil,INTERSTATE,MONTANA,94,,94,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,94,,0,94
3/1/2022,2017,20183450,15985,1248,BELLE FOURCHE PIPELINE CO,Crude Oil,INTERSTATE,NORTH DAKOTA,195,,195,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,195,,0,195
3/1/2022,2017,20183450,15985,1248,BELLE FOURCHE PIPELINE CO,Crude Oil,INTERSTATE,WYOMING,417,,417,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,417,,0,417
3/1/2022,2017,20183451,15986,1248,BELLE FOURCHE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,76,,76,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,76,,0,76
3/1/2022,2017,20183125,15625,1541,"BP PIPELINES (ALASKA), INC",Crude Oil,INTRASTATE,ALASKA,28.1,,28.1,6.3,0,,0,6.3,0,0,,0,0,0,0,,0,0,0,,0,0,34.4,,0,34.4
3/1/2022,2017,20183604,16145,1845,"BUCKEYE PARTNERS, LP",Crude Oil,INTERSTATE,INDIANA,1.396,,1.396,,,,,,,,,,,,,,,,,,,,1.396,,,1.396
3/1/2022,2017,20183604,16145,1845,"BUCKEYE PARTNERS, LP",Crude Oil,INTERSTATE,OHIO,1.168,,1.168,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1.168,,0,1.168
3/1/2022,2017,20183604,16145,1845,"BUCKEYE PARTNERS, LP",Crude Oil,INTRASTATE,INDIANA,1.641,,1.641,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1.641,,0,1.641
3/1/2022,2017,20183604,16145,1845,"BUCKEYE PARTNERS, LP",Crude Oil,INTRASTATE,TEXAS,4.707,,4.707,2.489,0,,0,2.489,0,0,,0,0,0,0,,0,0,0,,0,0,7.196,,0,7.196
3/1/2022,2017,20183608,16149,1845,"BUCKEYE PARTNERS, LP",HVL,INTERSTATE,ILLINOIS,13.079,,13.079,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,13.079,,0,13.079
3/1/2022,2017,20183608,16149,1845,"BUCKEYE PARTNERS, LP",HVL,INTERSTATE,INDIANA,1.621,,1.621,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1.621,,0,1.621
3/1/2022,2017,20183608,16149,1845,"BUCKEYE PARTNERS, LP",HVL,INTERSTATE,OHIO,0.928,,0.928,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0.928,,0,0.928
3/1/2022,2017,20183608,16149,1845,"BUCKEYE PARTNERS, LP",HVL,INTRASTATE,TEXAS,15.817,,15.817,0.945,0,,0,0.945,0,0,,0,0,0,0,,0,0,0,,0,0,16.762,,0,16.762
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,CONNECTICUT,70.514,,70.514,20.122,0,,0,20.122,0,0,,0,0,0,0,,0,0,0,,0,0,90.636,,0,90.636
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,FLORIDA,36.257,,36.257,1.3,0,,0,1.3,0,0,,0,0,0,0,,0,0,0,,0,0,37.557,,0,37.557
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,1033.217,,1033.217,7.978,0,,0,7.978,0,0,,0,0,0,0,,0,0,0,,0,0,1041.195,,0,1041.195
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,909.468,,909.468,21.606,0,,0,21.606,0,0,,0,0,0,0,,0,0,0,,0,0,931.074,,0,931.074
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,328.09,,328.09,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,328.09,,0,328.09
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MAINE,124.244,,124.244,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,124.244,,0,124.244
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MASSACHUSETTS,13.703,,13.703,7.257,0,,0,7.257,0,0,,0,0,0,0,,0,0,0,,0,0,20.96,,0,20.96
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,380.91,,380.91,11.389,0,,0,11.389,0,0,,0,0,0,0,,0,0,0,,0,0,392.299,,0,392.299
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,266.187,,266.187,16.297,0,,0,16.297,0,0,,0,0,0,0,,0,0,0,,0,0,282.484,,0,282.484
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEVADA,3.035,,3.035,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,3.035,,0,3.035
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,143.892,,143.892,2.206,0,,0,2.206,0,0,,0,0,0,0,,0,0,0,,0,0,146.098,,0,146.098
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,618.382,,618.382,14.752,2.595,,0,17.347,0,0,,0,0,0,0,,0,0,0,,0,0,635.729,,0,635.729
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OHIO,1073.129,,1073.129,13.338,0,,0,13.338,0,0,,0,0,0,0,,0,0,0,,0,0,1086.467,,0,1086.467
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,PENNSYLVANIA,1121.79,,1121.79,0.153,0,,0,0.153,0,0,,0,0,0,0,,0,0,0,,0,0,1121.943,,0,1121.943
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TENNESSEE,11.023,,11.023,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,11.023,,0,11.023
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,1.98,,1.98,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1.98,,0,1.98
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,,0,4.265,0,,0,4.265,0,0,,0,0,0,0,,0,0,0,,0,0,4.265,,0,4.265
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,IOWA,0.073,,0.073,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0.073,,0,0.073
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0.234,,0.234,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0.234,,0,0.234
3/1/2022,2017,20183605,16423,1845,"BUCKEYE PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,2.668,,2.668,5.63,0,,0,5.63,0,0,,0,0,0,0,,0,0,0,,0,0,8.298,,0,8.298
3/1/2022,2017,20183452,15987,1960,BUTTE PIPELINE CO,Crude Oil,INTERSTATE,MONTANA,222,,222,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,222,,0,222
3/1/2022,2017,20183452,15987,1960,BUTTE PIPELINE CO,Crude Oil,INTERSTATE,WYOMING,237,,237,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,237,,0,237
3/1/2022,2017,20183048,15532,2162,DOW PIPELINE CO - CAYUSE,HVL,INTERSTATE,LOUISIANA,166.11,,166.11,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,166.11,,0,166.11
3/1/2022,2017,20183048,15532,2162,DOW PIPELINE CO - CAYUSE,HVL,INTERSTATE,TEXAS,82.64,,82.64,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,82.64,,0,82.64
3/1/2022,2017,20183569,16109,2170,CENEX PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MONTANA,298.74,,298.74,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,0,298.74,,,298.74
3/1/2022,2017,20183569,16109,2170,CENEX PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,386.89,,386.89,,,,,,,,,,,,,,,,,,,,386.89,,,386.89
3/1/2022,2017,20183074,15559,2190,CENTRAL FLORIDA PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,194.51,,194.51,11.16,0,,0,11.16,0,0,,0,0,0,0,,0,0,0,,0,0,205.67,,0,205.67
3/1/2022,2017,20183623,16166,2371,"WESTERN REFINING SOUTHWEST, INC",Crude Oil,INTERSTATE,TEXAS,148.7,,148.7,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,148.7,,0,148.7
3/1/2022,2017,20183275,15795,2387,CITGO PIPELINE CO,Crude Oil,INTERSTATE,LOUISIANA,22.232,,22.232,0,,,,0,,,,,,,,,,,,,,,22.232,,,22.232
3/1/2022,2017,20183275,15795,2387,CITGO PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,41.823,,41.823,18.058,,,,18.058,,,,,,,,,,,,,,,59.881,,,59.881
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ALABAMA,409.14,,409.14,4.52,0.13,,,4.65,0,0,,0,0,0,0,,0,0,0,,0,0,413.79,,0,413.79
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,DELAWARE,2.89,,2.89,0,1.36,,0,1.36,0,0,,0,0,0,0,,0,0,0,,0,0,4.25,,0,4.25
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,GEORGIA,1032.97,,1032.97,10.5,34.96,,0,45.46,0,0,,0,0,0,0,,0,0,0,,0,0,1078.43,,0,1078.43
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,462.02,,462.02,1.4,16.33,,0,17.73,0,0,,0,0,0,0,,0,0,0,,0,0,479.75,,0,479.75
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MARYLAND,243.5,,243.5,3.44,61.24,,0,64.68,0,0,,0,0,0,0,,0,0,0,,0,0,308.18,,0,308.18
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,462.8,,462.8,3.23,8.1,,0,11.33,0,0,,0,0,0,0,,0,0,0,,0,0,474.13,,0,474.13
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,147.28,,147.28,13.36,9.01,,0,22.37,0,0,,0,0,0,0,,0,0,0,,0,0,169.65,,0,169.65
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,5.01,,5.01,0.77,1.15,,0,1.92,0,0,,0,0,0,0,,0,0,0,,0,0,6.93,,0,6.93
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH CAROLINA,606.22,,606.22,33.66,67.59,,0,101.25,0,0,,0,0,0,0,,0,0,0,,0,0,707.47,,0,707.47
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,PENNSYLVANIA,33.64,,33.64,4.49,0.22,,0,4.71,0,0,,0,0,0,0,,0,0,0,,0,0,38.35,,0,38.35
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH CAROLINA,277.17,,277.17,11.62,88.25,,0,99.87,0,0,,0,0,0,0,,0,0,0,,0,0,377.04,,0,377.04
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TENNESSEE,385.13,,385.13,6.75,92.39,,0,99.14,0,0,,0,0,0,0,,0,0,0,,0,0,484.27,,0,484.27
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,259.36,,259.36,2.94,3.04,,0,5.98,0,0,,0,0,0,0,,0,0,0,,0,0,265.34,,0,265.34
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,VIRGINIA,730.62,,730.62,13.08,47.59,,0,60.67,0,0,,0,0,0,0,,0,0,0,,0,0,791.29,,0,791.29
3/1/2022,2017,20183645,16334,2552,COLONIAL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON DC,0,,0,0.82,0,,0,0.82,0,0,,0,0,0,0,,0,0,0,,0,0,0.82,,0,0.82
3/1/2022,2017,20183037,15520,2714,"DOMINION ENERGY TRANSMISSION, INC.",HVL,INTERSTATE,PENNSYLVANIA,52.184,,52.184,0.084,,,,0.084,,,,,,,,,,,,,,,52.268,,,52.268
